Name: PixelCNN-DS-DEBUG
Factorised: False
Learning rate: 0.001

         Train  Validation
461   0.229595         NaN
462   0.226245         NaN
463   0.222890         NaN
464   0.225767         NaN
465   0.229147         NaN
466   0.207726         NaN
467   0.206844         NaN
468   0.224175         NaN
469   0.222545         NaN
470   0.221745         NaN
471   0.219146         NaN
472   0.211028         NaN
473   0.214819         NaN
474   0.219253         NaN
475   0.219324         NaN
476   0.215362         NaN
477   0.224300         NaN
478   0.221560         NaN
479   0.211271         NaN
480   0.213677         NaN
481   0.221911         NaN
482   0.224391         NaN
483   0.219601         NaN
484   0.217585         NaN
485   0.216096         NaN
486   0.232773         NaN
487   0.217364         NaN
488   0.210160         NaN
489   0.217338         NaN
490   0.210770         NaN
491   0.216588         NaN
492   0.225244         NaN
493   0.221102         NaN
494   0.210920         NaN
495   0.210900         NaN
496   0.231243         NaN
497   0.209021         NaN
498   0.219910         NaN
499   0.218074         NaN
500   0.218782    0.209914
501   0.203220         NaN
502   0.228219         NaN
503   0.212269         NaN
504   0.209899         NaN
505   0.218037         NaN
506   0.221228         NaN
507   0.211722         NaN
508   0.234611         NaN
509   0.207306         NaN
510   0.211677         NaN
511   0.206650         NaN
512   0.215388         NaN
513   0.226336         NaN
514   0.228599         NaN
515   0.230998         NaN
516   0.218705         NaN
517   0.216160         NaN
518   0.227755         NaN
519   0.221276         NaN
520   0.235246         NaN
521   0.220679         NaN
522   0.202028         NaN
523   0.223147         NaN
524   0.210837         NaN
525   0.217971         NaN
526   0.208923         NaN
527   0.228960         NaN
528   0.205647         NaN
529   0.195477         NaN
530   0.201934         NaN
531   0.205425         NaN
532   0.209068         NaN
533   0.209646         NaN
534   0.208018         NaN
535   0.197005         NaN
536   0.205842         NaN
537   0.213704         NaN
538   0.206251         NaN
539   0.203767         NaN
540   0.204893         NaN
541   0.206784         NaN
542   0.216189         NaN
543   0.206543         NaN
544   0.209936         NaN
545   0.199961         NaN
546   0.210927         NaN
547   0.198998         NaN
548   0.187838         NaN
549   0.193587         NaN
550   0.211588         NaN
551   0.186968         NaN
552   0.200525         NaN
553   0.209583         NaN
554   0.210424         NaN
555   0.209450         NaN
556   0.206755         NaN
557   0.203296         NaN
558   0.206417         NaN
559   0.209472         NaN
560   0.217614         NaN
561   0.204671         NaN
562   0.217365         NaN
563   0.252530         NaN
564   0.199262         NaN
565   0.208886         NaN
566   0.198015         NaN
567   0.213112         NaN
568   0.203113         NaN
569   0.196678         NaN
570   0.222061         NaN
571   0.194313         NaN
572   0.207048         NaN
573   0.202472         NaN
574   0.200081         NaN
575   0.207452         NaN
576   0.192018         NaN
577   0.207100         NaN
578   0.194820         NaN
579   0.188274         NaN
580   0.194509         NaN
581   0.192350         NaN
582   0.196794         NaN
583   0.184202         NaN
584   0.191942         NaN
585   0.199593         NaN
586   0.184948         NaN
587   0.199283         NaN
588   0.193185         NaN
589   0.188552         NaN
590   0.201820         NaN
591   0.189854         NaN
592   0.195564         NaN
593   0.193314         NaN
594   0.193525         NaN
595   0.185412         NaN
596   0.195407         NaN
597   0.179679         NaN
598   0.188967         NaN
599   0.181803         NaN
600   0.183234    0.185283
601   0.194945         NaN
602   0.179225         NaN
603   0.189652         NaN
604   0.182229         NaN
605   0.168993         NaN
606   0.184867         NaN
607   0.173699         NaN
608   0.182089         NaN
609   0.187579         NaN
610   0.185515         NaN
611   0.177560         NaN
612   0.175915         NaN
613   0.176321         NaN
614   0.179480         NaN
615   0.181969         NaN
616   0.187821         NaN
617   0.189144         NaN
618   0.186268         NaN
619   0.179404         NaN
620   0.181027         NaN
621   0.184627         NaN
622   0.206379         NaN
623   0.179622         NaN
624   0.201186         NaN
625   0.205605         NaN
626   0.180308         NaN
627   0.192637         NaN
628   0.190122         NaN
629   0.194423         NaN
630   0.192932         NaN
631   0.191313         NaN
632   0.190474         NaN
633   0.182709         NaN
634   0.190763         NaN
635   0.175461         NaN
636   0.181370         NaN
637   0.167688         NaN
638   0.177114         NaN
639   0.168685         NaN
640   0.183413         NaN
641   0.175536         NaN
642   0.176949         NaN
643   0.171601         NaN
644   0.174285         NaN
645   0.179476         NaN
646   0.176579         NaN
647   0.181830         NaN
648   0.172073         NaN
649   0.174919         NaN
650   0.169437         NaN
651   0.171916         NaN
652   0.165091         NaN
653   0.173711         NaN
654   0.175610         NaN
655   0.163643         NaN
656   0.165094         NaN
657   0.172012         NaN
658   0.176673         NaN
659   0.166578         NaN
660   0.166131         NaN
661   0.165754         NaN
662   0.171144         NaN
663   0.173577         NaN
664   0.160676         NaN
665   0.150079         NaN
666   0.160181         NaN
667   0.160930         NaN
668   0.169597         NaN
669   0.161016         NaN
670   0.158775         NaN
671   0.168843         NaN
672   0.166724         NaN
673   0.155851         NaN
674   0.160952         NaN
675   0.158259         NaN
676   0.157596         NaN
677   0.156374         NaN
678   0.169645         NaN
679   0.164406         NaN
680   0.161419         NaN
681   0.168166         NaN
682   0.168483         NaN
683   0.158202         NaN
684   0.163123         NaN
685   0.151262         NaN
686   0.156729         NaN
687   0.158737         NaN
688   0.166380         NaN
689   0.156088         NaN
690   0.167447         NaN
691   0.157146         NaN
692   0.162817         NaN
693   0.165493         NaN
694   0.167098         NaN
695   0.151085         NaN
696   0.152929         NaN
697   0.150906         NaN
698   0.167120         NaN
699   0.146124         NaN
700   0.155277    0.152272
701   0.152671         NaN
702   0.154153         NaN
703   0.147499         NaN
704   0.147985         NaN
705   0.140762         NaN
706   0.147572         NaN
707   0.143974         NaN
708   0.147690         NaN
709   0.146090         NaN
710   0.150078         NaN
711   0.135468         NaN
712   0.150928         NaN
713   0.141563         NaN
714   0.153312         NaN
715   0.149033         NaN
716   0.146306         NaN
717   0.145789         NaN
718   0.154429         NaN
719   0.155286         NaN
720   0.153192         NaN
721   0.145061         NaN
722   0.141851         NaN
723   0.136859         NaN
724   0.149204         NaN
725   0.136620         NaN
726   0.145566         NaN
727   0.148787         NaN
728   0.149791         NaN
729   0.149823         NaN
730   0.153797         NaN
731   0.143520         NaN
732   0.140975         NaN
733   0.144650         NaN
734   0.139674         NaN
735   0.144778         NaN
736   0.140263         NaN
737   0.135667         NaN
738   0.143268         NaN
739   0.141624         NaN
740   0.138606         NaN
741   0.138998         NaN
742   0.139469         NaN
743   0.142527         NaN
744   0.135126         NaN
745   0.148487         NaN
746   0.145175         NaN
747   0.138514         NaN
748   0.156518         NaN
749   0.149832         NaN
750   0.168429         NaN
751   0.178625         NaN
752   0.140511         NaN
753   0.168050         NaN
754   0.155232         NaN
755   0.164674         NaN
756   0.146574         NaN
757   0.145771         NaN
758   0.145850         NaN
759   0.131073         NaN
760   0.154099         NaN
761   0.143697         NaN
762   0.139704         NaN
763   0.143781         NaN
764   0.145764         NaN
765   0.138360         NaN
766   0.134765         NaN
767   0.157575         NaN
768   0.144962         NaN
769   0.170536         NaN
770   0.163344         NaN
771   0.156240         NaN
772   0.154586         NaN
773   0.147983         NaN
774   0.154878         NaN
775   0.150621         NaN
776   0.145364         NaN
777   0.153408         NaN
778   0.143889         NaN
779   0.150591         NaN
780   0.153592         NaN
781   0.136843         NaN
782   0.224356         NaN
783   0.161167         NaN
784   0.213673         NaN
785   0.199246         NaN
786   0.173850         NaN
787   0.154897         NaN
788   0.152923         NaN
789   0.143449         NaN
790   0.138542         NaN
791   0.146542         NaN
792   0.140644         NaN
793   0.130087         NaN
794   0.140249         NaN
795   0.128925         NaN
796   0.133089         NaN
797   0.126074         NaN
798   0.134981         NaN
799   0.129818         NaN
800   0.125877    0.128196
801   0.123045         NaN
802   0.126521         NaN
803   0.127484         NaN
804   0.124220         NaN
805   0.127404         NaN
806   0.127179         NaN
807   0.135093         NaN
808   0.126217         NaN
809   0.122302         NaN
810   0.131210         NaN
811   0.129666         NaN
812   0.128427         NaN
813   0.122024         NaN
814   0.126614         NaN
815   0.117292         NaN
816   0.124678         NaN
817   0.114160         NaN
818   0.121837         NaN
819   0.116299         NaN
820   0.120231         NaN
821   0.120062         NaN
822   0.116076         NaN
823   0.110897         NaN
824   0.115050         NaN
825   0.115508         NaN
826   0.118196         NaN
827   0.125651         NaN
828   0.118302         NaN
829   0.122144         NaN
830   0.115381         NaN
831   0.121278         NaN
832   0.119098         NaN
833   0.121094         NaN
834   0.124637         NaN
835   0.118891         NaN
836   0.123226         NaN
837   0.122584         NaN
838   0.113881         NaN
839   0.113462         NaN
840   0.123594         NaN
841   0.115878         NaN
842   0.113231         NaN
843   0.120067         NaN
844   0.124453         NaN
845   0.114388         NaN
846   0.113003         NaN
847   0.109076         NaN
848   0.114640         NaN
849   0.112645         NaN
850   0.111875         NaN
851   0.114110         NaN
852   0.113728         NaN
853   0.114720         NaN
854   0.116880         NaN
855   0.113352         NaN
856   0.112727         NaN
857   0.118145         NaN
858   0.114941         NaN
859   0.113403         NaN
860   0.105713         NaN
861   0.115870         NaN
862   0.110811         NaN
863   0.111893         NaN
864   0.111523         NaN
865   0.113086         NaN
866   0.107720         NaN
867   0.113354         NaN
868   0.112498         NaN
869   0.106179         NaN
870   0.110810         NaN
871   0.121748         NaN
872   0.118044         NaN
873   0.130987         NaN
874   0.124788         NaN
875   0.122096         NaN
876   0.118218         NaN
877   0.114092         NaN
878   0.113726         NaN
879   0.116811         NaN
880   0.104234         NaN
881   0.111350         NaN
882   0.112813         NaN
883   0.108734         NaN
884   0.113057         NaN
885   0.106799         NaN
886   0.112504         NaN
887   0.105373         NaN
888   0.105309         NaN
889   0.102824         NaN
890   0.110145         NaN
891   0.104395         NaN
892   0.108562         NaN
893   0.112213         NaN
894   0.104808         NaN
895   0.116111         NaN
896   0.107270         NaN
897   0.107116         NaN
898   0.110734         NaN
899   0.104849         NaN
900   0.108940    0.103025
901   0.106077         NaN
902   0.102248         NaN
903   0.102140         NaN
904   0.103089         NaN
905   0.097288         NaN
906   0.103489         NaN
907   0.096012         NaN
908   0.101708         NaN
909   0.103027         NaN
910   0.101063         NaN
911   0.107794         NaN
912   0.103032         NaN
913   0.103552         NaN
914   0.098057         NaN
915   0.099527         NaN
916   0.092197         NaN
917   0.097338         NaN
918   0.099821         NaN
919   0.099033         NaN
920   0.098329         NaN
921   0.102748         NaN
922   0.094871         NaN
923   0.094542         NaN
924   0.095885         NaN
925   0.090588         NaN
926   0.097196         NaN
927   0.101015         NaN
928   0.096797         NaN
929   0.099199         NaN
930   0.097832         NaN
931   0.095831         NaN
932   0.095395         NaN
933   0.092621         NaN
934   0.092943         NaN
935   0.092547         NaN
936   0.096681         NaN
937   0.096487         NaN
938   0.092638         NaN
939   0.095885         NaN
940   0.104364         NaN
941   0.100738         NaN
942   0.096357         NaN
943   0.097030         NaN
944   0.108670         NaN
945   0.100601         NaN
946   0.138246         NaN
947   0.152484         NaN
948   0.109062         NaN
949   0.122466         NaN
950   0.111200         NaN
951   0.103071         NaN
952   0.111867         NaN
953   0.107672         NaN
954   0.105090         NaN
955   0.102832         NaN
956   0.100105         NaN
957   0.103264         NaN
958   0.098535         NaN
959   0.101125         NaN
960   0.098173         NaN
961   0.104248         NaN
962   0.096375         NaN
963   0.097823         NaN
964   0.090974         NaN
965   0.093896         NaN
966   0.091722         NaN
967   0.093840         NaN
968   0.092486         NaN
969   0.090879         NaN
970   0.084757         NaN
971   0.088158         NaN
972   0.090980         NaN
973   0.089718         NaN
974   0.089113         NaN
975   0.088773         NaN
