<pixelCNNMADE.PixelCNNMADE object at 0x7fb875860710>
         Train  Validation
1232  0.074047         NaN
1233  0.076199         NaN
1234  0.071754         NaN
1235  0.077402         NaN
1236  0.084154         NaN
1237  0.075555         NaN
1238  0.075162         NaN
1239  0.080237         NaN
1240  0.074590         NaN
1241  0.077386         NaN
1242  0.074065         NaN
1243  0.071911         NaN
1244  0.073116         NaN
1245  0.075193         NaN
1246  0.074499         NaN
1247  0.070335         NaN
1248  0.073556         NaN
1249  0.072277         NaN
1250  0.072897         NaN
1251  0.071510         NaN
1252  0.071541         NaN
1253  0.071606         NaN
1254  0.073441         NaN
1255  0.071707         NaN
1256  0.072610         NaN
1257  0.070094         NaN
1258  0.069698         NaN
1259  0.070879         NaN
1260  0.069642         NaN
1261  0.073651         NaN
1262  0.070579         NaN
1263  0.068375         NaN
1264  0.074874         NaN
1265  0.072968         NaN
1266  0.071493         NaN
1267  0.073042         NaN
1268  0.073689         NaN
1269  0.071672         NaN
1270  0.075004         NaN
1271  0.076070         NaN
1272  0.075017         NaN
1273  0.078712         NaN
1274  0.077317         NaN
1275  0.074945         NaN
1276  0.071474         NaN
1277  0.072052         NaN
1278  0.070248         NaN
1279  0.069880         NaN
1280  0.070070         NaN
1281  0.069496         NaN
1282  0.069983         NaN
1283  0.075820         NaN
1284  0.073588         NaN
1285  0.074036         NaN
1286  0.070678         NaN
1287  0.072788         NaN
1288  0.074054         NaN
1289  0.072274         NaN
1290  0.073386         NaN
1291  0.072837         NaN
1292  0.078447         NaN
1293  0.073072         NaN
1294  0.074089         NaN
1295  0.072406         NaN
1296  0.071552         NaN
1297  0.071494         NaN
1298  0.076560         NaN
1299  0.072225         NaN
1300  0.071596    0.072654
1301  0.069978         NaN
1302  0.073120         NaN
1303  0.067026         NaN
1304  0.069293         NaN
1305  0.069569         NaN
1306  0.074293         NaN
1307  0.071893         NaN
1308  0.074583         NaN
1309  0.073890         NaN
1310  0.075208         NaN
1311  0.071073         NaN
1312  0.071472         NaN
1313  0.074242         NaN
1314  0.066084         NaN
1315  0.069279         NaN
1316  0.070077         NaN
1317  0.072320         NaN
1318  0.072887         NaN
1319  0.074939         NaN
1320  0.069625         NaN
1321  0.072029         NaN
1322  0.072188         NaN
1323  0.066694         NaN
1324  0.069106         NaN
1325  0.069521         NaN
1326  0.069890         NaN
1327  0.066389         NaN
1328  0.064924         NaN
1329  0.067187         NaN
1330  0.068008         NaN
1331  0.071892         NaN
1332  0.071388         NaN
1333  0.071896         NaN
1334  0.071685         NaN
1335  0.070510         NaN
1336  0.068054         NaN
1337  0.067208         NaN
1338  0.068612         NaN
1339  0.069485         NaN
1340  0.068712         NaN
1341  0.067707         NaN
1342  0.067280         NaN
1343  0.068696         NaN
1344  0.069419         NaN
1345  0.071710         NaN
1346  0.067305         NaN
1347  0.065878         NaN
1348  0.067311         NaN
1349  0.068321         NaN
1350  0.069923         NaN
1351  0.072193         NaN
1352  0.070619         NaN
1353  0.070019         NaN
1354  0.071211         NaN
1355  0.072017         NaN
1356  0.072709         NaN
1357  0.069640         NaN
1358  0.068878         NaN
1359  0.070104         NaN
1360  0.072077         NaN
1361  0.069495         NaN
1362  0.069001         NaN
1363  0.068325         NaN
1364  0.071346         NaN
1365  0.070016         NaN
1366  0.067600         NaN
1367  0.068070         NaN
1368  0.068827         NaN
1369  0.068403         NaN
1370  0.069020         NaN
1371  0.069381         NaN
1372  0.071674         NaN
1373  0.067968         NaN
1374  0.067600         NaN
1375  0.064951         NaN
1376  0.066671         NaN
1377  0.068190         NaN
1378  0.065203         NaN
1379  0.068538         NaN
1380  0.069621         NaN
1381  0.071562         NaN
1382  0.070371         NaN
1383  0.070479         NaN
1384  0.066704         NaN
1385  0.067318         NaN
1386  0.067981         NaN
1387  0.067229         NaN
1388  0.069129         NaN
1389  0.069189         NaN
1390  0.070818         NaN
1391  0.072034         NaN
1392  0.071756         NaN
1393  0.074291         NaN
1394  0.074728         NaN
1395  0.073596         NaN
1396  0.073074         NaN
1397  0.074227         NaN
1398  0.074942         NaN
1399  0.071719         NaN
1400  0.069873    0.070354
1401  0.070787         NaN
1402  0.070742         NaN
1403  0.065911         NaN
1404  0.071689         NaN
1405  0.068077         NaN
1406  0.068873         NaN
1407  0.069881         NaN
1408  0.068160         NaN
1409  0.063946         NaN
1410  0.069310         NaN
1411  0.067365         NaN
1412  0.067457         NaN
1413  0.067204         NaN
1414  0.067922         NaN
1415  0.066947         NaN
1416  0.071673         NaN
1417  0.069174         NaN
1418  0.067469         NaN
1419  0.068235         NaN
1420  0.067540         NaN
1421  0.068346         NaN
1422  0.067822         NaN
1423  0.066550         NaN
1424  0.064904         NaN
1425  0.064964         NaN
1426  0.065458         NaN
1427  0.066098         NaN
1428  0.068216         NaN
1429  0.070360         NaN
1430  0.069174         NaN
1431  0.072338         NaN
1432  0.064845         NaN
1433  0.070329         NaN
1434  0.070650         NaN
1435  0.068604         NaN
1436  0.068791         NaN
1437  0.068703         NaN
1438  0.067610         NaN
1439  0.066798         NaN
1440  0.071557         NaN
1441  0.066614         NaN
1442  0.066416         NaN
1443  0.066155         NaN
1444  0.068290         NaN
1445  0.066617         NaN
1446  0.063398         NaN
1447  0.069869         NaN
1448  0.067196         NaN
1449  0.068000         NaN
1450  0.064931         NaN
1451  0.068671         NaN
1452  0.069160         NaN
1453  0.068377         NaN
1454  0.067111         NaN
1455  0.069669         NaN
1456  0.068604         NaN
1457  0.067166         NaN
1458  0.069628         NaN
1459  0.068539         NaN
1460  0.064659         NaN
1461  0.067975         NaN
1462  0.066266         NaN
1463  0.069063         NaN
1464  0.064555         NaN
1465  0.064779         NaN
1466  0.064469         NaN
1467  0.065765         NaN
1468  0.065945         NaN
1469  0.070380         NaN
1470  0.068367         NaN
1471  0.068403         NaN
1472  0.069068         NaN
1473  0.069231         NaN
1474  0.067840         NaN
1475  0.069043         NaN
1476  0.068953         NaN
1477  0.067427         NaN
1478  0.067517         NaN
1479  0.069500         NaN
1480  0.064965         NaN
1481  0.067547         NaN
1482  0.068365         NaN
1483  0.066703         NaN
1484  0.064150         NaN
1485  0.067188         NaN
1486  0.067732         NaN
1487  0.066600         NaN
1488  0.068447         NaN
1489  0.066175         NaN
1490  0.066655         NaN
1491  0.065617         NaN
1492  0.070050         NaN
1493  0.067713         NaN
1494  0.067977         NaN
1495  0.069583         NaN
1496  0.066873         NaN
1497  0.067352         NaN
1498  0.066996         NaN
1499  0.066920         NaN
1500  0.065329    0.066171
1501  0.063186         NaN
1502  0.068970         NaN
1503  0.067217         NaN
1504  0.064747         NaN
1505  0.067726         NaN
1506  0.062787         NaN
1507  0.068040         NaN
1508  0.064491         NaN
1509  0.067417         NaN
1510  0.068798         NaN
1511  0.066372         NaN
1512  0.065653         NaN
1513  0.067991         NaN
1514  0.069312         NaN
1515  0.065884         NaN
1516  0.066364         NaN
1517  0.066567         NaN
1518  0.068254         NaN
1519  0.068114         NaN
1520  0.062379         NaN
1521  0.063706         NaN
1522  0.063568         NaN
1523  0.067371         NaN
1524  0.066002         NaN
1525  0.064649         NaN
1526  0.066525         NaN
1527  0.069698         NaN
1528  0.071118         NaN
1529  0.068876         NaN
1530  0.067188         NaN
1531  0.066159         NaN
1532  0.065912         NaN
1533  0.065470         NaN
1534  0.065866         NaN
1535  0.069671         NaN
1536  0.070264         NaN
1537  0.066975         NaN
1538  0.070125         NaN
1539  0.065938         NaN
1540  0.066376         NaN
1541  0.066257         NaN
1542  0.065183         NaN
1543  0.065849         NaN
1544  0.063897         NaN
1545  0.067507         NaN
1546  0.066357         NaN
1547  0.069534         NaN
1548  0.070538         NaN
1549  0.067454         NaN
1550  0.067664         NaN
1551  0.070871         NaN
1552  0.068086         NaN
1553  0.065308         NaN
1554  0.066592         NaN
1555  0.062036         NaN
1556  0.066560         NaN
1557  0.064769         NaN
1558  0.066515         NaN
1559  0.065853         NaN
1560  0.067756         NaN
1561  0.067828         NaN
1562  0.070030         NaN
1563  0.063092         NaN
1564  0.065516         NaN
1565  0.065831         NaN
1566  0.065630         NaN
1567  0.065910         NaN
1568  0.063437         NaN
1569  0.068028         NaN
1570  0.065938         NaN
1571  0.067249         NaN
1572  0.065189         NaN
1573  0.064267         NaN
1574  0.066800         NaN
1575  0.066828         NaN
1576  0.061775         NaN
1577  0.062368         NaN
1578  0.065362         NaN
1579  0.066692         NaN
1580  0.063140         NaN
1581  0.066114         NaN
1582  0.067260         NaN
1583  0.070268         NaN
1584  0.067860         NaN
1585  0.067220         NaN
1586  0.064433         NaN
1587  0.066094         NaN
1588  0.063950         NaN
1589  0.064945         NaN
1590  0.066038         NaN
1591  0.065092         NaN
1592  0.062243         NaN
1593  0.064631         NaN
1594  0.063301         NaN
1595  0.061892         NaN
1596  0.062671         NaN
1597  0.063531         NaN
1598  0.061095         NaN
1599  0.062158         NaN
1600  0.065409    0.064323
1601  0.064109         NaN
1602  0.064004         NaN
1603  0.064104         NaN
1604  0.065717         NaN
1605  0.065607         NaN
1606  0.063624         NaN
1607  0.067532         NaN
1608  0.067275         NaN
1609  0.066307         NaN
1610  0.066598         NaN
1611  0.066667         NaN
1612  0.064314         NaN
1613  0.064498         NaN
1614  0.066306         NaN
1615  0.065506         NaN
1616  0.066002         NaN
1617  0.065653         NaN
1618  0.064294         NaN
1619  0.065358         NaN
1620  0.062456         NaN
1621  0.065048         NaN
1622  0.064602         NaN
1623  0.063393         NaN
1624  0.063959         NaN
1625  0.064245         NaN
1626  0.067004         NaN
1627  0.070106         NaN
1628  0.068416         NaN
1629  0.065266         NaN
1630  0.070620         NaN
1631  0.068127         NaN
1632  0.066239         NaN
1633  0.066999         NaN
1634  0.065016         NaN
1635  0.066232         NaN
1636  0.065527         NaN
1637  0.064027         NaN
1638  0.069937         NaN
1639  0.068117         NaN
1640  0.064862         NaN
1641  0.067619         NaN
1642  0.064810         NaN
1643  0.067007         NaN
1644  0.061418         NaN
1645  0.064925         NaN
1646  0.063419         NaN
1647  0.065284         NaN
1648  0.065173         NaN
1649  0.066557         NaN
1650  0.061784         NaN
1651  0.062109         NaN
1652  0.066569         NaN
1653  0.066782         NaN
1654  0.066013         NaN
1655  0.067174         NaN
1656  0.064936         NaN
1657  0.066210         NaN
1658  0.065059         NaN
1659  0.068427         NaN
1660  0.066057         NaN
1661  0.064136         NaN
1662  0.062657         NaN
1663  0.064905         NaN
1664  0.064702         NaN
1665  0.064604         NaN
1666  0.065139         NaN
1667  0.064994         NaN
1668  0.066928         NaN
1669  0.063452         NaN
1670  0.062915         NaN
1671  0.064069         NaN
1672  0.066457         NaN
1673  0.064469         NaN
1674  0.066496         NaN
1675  0.061957         NaN
1676  0.064129         NaN
1677  0.064986         NaN
1678  0.064551         NaN
1679  0.066753         NaN
1680  0.064391         NaN
1681  0.065187         NaN
1682  0.066827         NaN
1683  0.063583         NaN
1684  0.064622         NaN
1685  0.062440         NaN
1686  0.062098         NaN
1687  0.063800         NaN
1688  0.063080         NaN
1689  0.062630         NaN
1690  0.063251         NaN
1691  0.061734         NaN
1692  0.062994         NaN
1693  0.065080         NaN
1694  0.063480         NaN
1695  0.062875         NaN
1696  0.064815         NaN
1697  0.066454         NaN
1698  0.065117         NaN
1699  0.064332         NaN
1700  0.063188    0.062942
1701  0.063567         NaN
1702  0.061622         NaN
1703  0.063452         NaN
1704  0.062968         NaN
1705  0.066436         NaN
1706  0.065731         NaN
1707  0.064411         NaN
1708  0.064358         NaN
1709  0.063495         NaN
1710  0.064462         NaN
1711  0.062511         NaN
1712  0.063723         NaN
1713  0.062620         NaN
1714  0.064402         NaN
1715  0.067897         NaN
1716  0.065559         NaN
1717  0.063844         NaN
1718  0.065350         NaN
1719  0.062828         NaN
1720  0.063034         NaN
1721  0.064251         NaN
1722  0.067403         NaN
1723  0.064908         NaN
1724  0.066421         NaN
1725  0.065495         NaN
1726  0.068443         NaN
1727  0.067215         NaN
1728  0.062763         NaN
1729  0.067262         NaN
1730  0.061396         NaN
1731  0.065233         NaN
1732  0.062953         NaN
1733  0.062177         NaN
1734  0.061598         NaN
1735  0.062697         NaN
1736  0.062718         NaN
1737  0.063433         NaN
1738  0.062486         NaN
1739  0.063602         NaN
1740  0.062627         NaN
1741  0.064548         NaN
1742  0.061434         NaN
1743  0.062332         NaN
1744  0.061644         NaN
1745  0.062392         NaN
1746  0.062443         NaN
1747  0.063209         NaN
1748  0.065697         NaN
1749  0.064329         NaN
1750  0.062469         NaN
1751  0.065313         NaN
1752  0.062763         NaN
1753  0.063061         NaN
1754  0.062577         NaN
1755  0.062424         NaN
1756  0.064711         NaN
1757  0.062403         NaN
1758  0.061555         NaN
1759  0.062092         NaN
1760  0.059998         NaN
1761  0.059609         NaN
1762  0.063044         NaN
1763  0.061627         NaN
1764  0.063690         NaN
1765  0.062637         NaN
1766  0.062141         NaN
1767  0.067314         NaN
1768  0.061561         NaN
1769  0.066338         NaN
1770  0.069883         NaN
1771  0.065091         NaN
1772  0.061957         NaN
1773  0.062426         NaN
1774  0.060997         NaN
1775  0.064839         NaN
1776  0.061745         NaN
1777  0.067324         NaN
1778  0.064073         NaN
1779  0.062972         NaN
1780  0.064857         NaN
1781  0.065913         NaN
1782  0.063243         NaN
1783  0.063145         NaN
1784  0.066281         NaN
1785  0.061164         NaN
1786  0.064380         NaN
1787  0.062557         NaN
1788  0.063042         NaN
1789  0.065029         NaN
1790  0.064518         NaN
1791  0.066079         NaN
1792  0.064033         NaN
1793  0.064530         NaN
1794  0.067043         NaN
1795  0.063689         NaN
1796  0.061398         NaN
1797  0.062753         NaN
1798  0.063612         NaN
1799  0.062380         NaN
1800  0.066070    0.062170
1801  0.061959         NaN
1802  0.061292         NaN
1803  0.061371         NaN
1804  0.061915         NaN
1805  0.061556         NaN
1806  0.062871         NaN
1807  0.064576         NaN
1808  0.062963         NaN
1809  0.058336         NaN
1810  0.063015         NaN
1811  0.062487         NaN
1812  0.061753         NaN
1813  0.062463         NaN
1814  0.060725         NaN
1815  0.060629         NaN
1816  0.062384         NaN
1817  0.063016         NaN
1818  0.061424         NaN
1819  0.062904         NaN
1820  0.060894         NaN
1821  0.063374         NaN
1822  0.064423         NaN
1823  0.062968         NaN
1824  0.061334         NaN
1825  0.060517         NaN
1826  0.061735         NaN
1827  0.061390         NaN
1828  0.061438         NaN
1829  0.060486         NaN
1830  0.064448         NaN
1831  0.062075         NaN
1832  0.065425         NaN
1833  0.066668         NaN
1834  0.064626         NaN
1835  0.067120         NaN
1836  0.065537         NaN
1837  0.066181         NaN
1838  0.065550         NaN
1839  0.064996         NaN
1840  0.062405         NaN
1841  0.063169         NaN
1842  0.061688         NaN
1843  0.062976         NaN
1844  0.061627         NaN
1845  0.061842         NaN
1846  0.063340         NaN
1847  0.066755         NaN
1848  0.065890         NaN
1849  0.061658         NaN
1850  0.067479         NaN
1851  0.065573         NaN
1852  0.064141         NaN
1853  0.061887         NaN
1854  0.062111         NaN
1855  0.060509         NaN
1856  0.064449         NaN
1857  0.066388         NaN
1858  0.065004         NaN
1859  0.064460         NaN
1860  0.061697         NaN
1861  0.066078         NaN
1862  0.058624         NaN
1863  0.060039         NaN
1864  0.064887         NaN
1865  0.063731         NaN
1866  0.063561         NaN
1867  0.062184         NaN
1868  0.061797         NaN
1869  0.061741         NaN
1870  0.064388         NaN
1871  0.062082         NaN
1872  0.061639         NaN
1873  0.063070         NaN
1874  0.061790         NaN
1875  0.064013         NaN
1876  0.062024         NaN
1877  0.067045         NaN
1878  0.063492         NaN
1879  0.065117         NaN
1880  0.064381         NaN
1881  0.062190         NaN
1882  0.059918         NaN
1883  0.063993         NaN
1884  0.064978         NaN
1885  0.060704         NaN
1886  0.062444         NaN
1887  0.062972         NaN
1888  0.064244         NaN
1889  0.061252         NaN
1890  0.061218         NaN
1891  0.061943         NaN
1892  0.059617         NaN
1893  0.062947         NaN
1894  0.062022         NaN
1895  0.063202         NaN
1896  0.064645         NaN
1897  0.062321         NaN
1898  0.061959         NaN
1899  0.060449         NaN
1900  0.063414    0.061598
1901  0.062710         NaN
1902  0.061946         NaN
1903  0.060053         NaN
1904  0.061644         NaN
1905  0.062562         NaN
1906  0.059038         NaN
1907  0.059255         NaN
1908  0.059245         NaN
1909  0.063438         NaN
1910  0.062946         NaN
1911  0.061731         NaN
1912  0.059909         NaN
1913  0.062045         NaN
1914  0.061958         NaN
1915  0.061231         NaN
1916  0.061725         NaN
1917  0.062947         NaN
1918  0.062101         NaN
1919  0.063175         NaN
1920  0.061610         NaN
1921  0.061514         NaN
1922  0.061310         NaN
1923  0.063886         NaN
1924  0.062709         NaN
1925  0.062879         NaN
1926  0.061477         NaN
1927  0.060450         NaN
1928  0.061973         NaN
1929  0.061901         NaN
1930  0.062006         NaN
1931  0.060785         NaN
1932  0.062160         NaN
1933  0.062423         NaN
1934  0.063677         NaN
1935  0.063262         NaN
1936  0.061369         NaN
1937  0.062714         NaN
1938  0.061416         NaN
1939  0.060688         NaN
1940  0.062150         NaN
1941  0.058237         NaN
1942  0.062437         NaN
1943  0.061388         NaN
1944  0.060341         NaN
1945  0.060025         NaN
1946  0.061045         NaN
1947  0.062336         NaN
1948  0.062697         NaN
1949  0.061262         NaN
1950  0.063670         NaN
1951  0.061950         NaN
1952  0.063331         NaN
1953  0.060486         NaN
1954  0.061629         NaN
1955  0.059785         NaN
1956  0.061529         NaN
1957  0.062065         NaN
1958  0.060842         NaN
1959  0.063773         NaN
1960  0.061253         NaN
1961  0.061974         NaN
1962  0.059087         NaN
1963  0.065183         NaN
1964  0.061919         NaN
1965  0.062339         NaN
1966  0.063722         NaN
1967  0.059441         NaN
1968  0.064127         NaN
1969  0.061855         NaN
1970  0.061811         NaN
1971  0.061078         NaN
1972  0.058719         NaN
1973  0.060245         NaN
1974  0.061959         NaN
1975  0.059244         NaN
1976  0.059520         NaN
1977  0.060519         NaN
1978  0.060059         NaN
1979  0.061687         NaN
1980  0.059950         NaN
1981  0.056585         NaN
1982  0.059772         NaN
1983  0.062121         NaN
1984  0.060861         NaN
1985  0.061999         NaN
1986  0.061205         NaN
1987  0.062151         NaN
1988  0.060393         NaN
1989  0.065118         NaN
1990  0.062410         NaN
1991  0.060518         NaN
1992  0.061064         NaN
1993  0.058511         NaN
1994  0.058489         NaN
1995  0.059314         NaN
1996  0.061280         NaN
1997  0.060508         NaN
1998  0.062133         NaN
1999  0.061145         NaN
2000  0.062874    0.061038
2001  0.061971         NaN
2002  0.062095         NaN
2003  0.061260         NaN
2004  0.060975         NaN
2005  0.062061         NaN
2006  0.059984         NaN
2007  0.058118         NaN
2008  0.060709         NaN
2009  0.059702         NaN
2010  0.060875         NaN
2011  0.061132         NaN
2012  0.058003         NaN
2013  0.060061         NaN
2014  0.059431         NaN
2015  0.060905         NaN
2016  0.058822         NaN
2017  0.057147         NaN
2018  0.061270         NaN
2019  0.060971         NaN
2020  0.059678         NaN
2021  0.061256         NaN
2022  0.059065         NaN
2023  0.059071         NaN
2024  0.062337         NaN
2025  0.058994         NaN
2026  0.058760         NaN
2027  0.063479         NaN
2028  0.062178         NaN
2029  0.063963         NaN
2030  0.062647         NaN
2031  0.059211         NaN
2032  0.060980         NaN
2033  0.061016         NaN
2034  0.057946         NaN
2035  0.063309         NaN
2036  0.061406         NaN
2037  0.059867         NaN
2038  0.062575         NaN
2039  0.062413         NaN
2040  0.060536         NaN
2041  0.060659         NaN
2042  0.059051         NaN
2043  0.060658         NaN
2044  0.061002         NaN
2045  0.058934         NaN
2046  0.062113         NaN
2047  0.060510         NaN
2048  0.063438         NaN
2049  0.058998         NaN
2050  0.059409         NaN
2051  0.059885         NaN
2052  0.058496         NaN
2053  0.058565         NaN
2054  0.059849         NaN
2055  0.062768         NaN
2056  0.058872         NaN
2057  0.060495         NaN
2058  0.061023         NaN
2059  0.060354         NaN
2060  0.057097         NaN
2061  0.059540         NaN
2062  0.059113         NaN
2063  0.058700         NaN
2064  0.059362         NaN
2065  0.058975         NaN
2066  0.059660         NaN
2067  0.059571         NaN
2068  0.058210         NaN
2069  0.063604         NaN
2070  0.060673         NaN
2071  0.058501         NaN
2072  0.063645         NaN
2073  0.059292         NaN
2074  0.061994         NaN
2075  0.063662         NaN
2076  0.062323         NaN
2077  0.059618         NaN
2078  0.062098         NaN
2079  0.060907         NaN
2080  0.060844         NaN
2081  0.059915         NaN
2082  0.062616         NaN
2083  0.059645         NaN
2084  0.061765         NaN
2085  0.062121         NaN
2086  0.062084         NaN
2087  0.059092         NaN
2088  0.060747         NaN
2089  0.059819         NaN
2090  0.059366         NaN
2091  0.060781         NaN
2092  0.060005         NaN
2093  0.061703         NaN
2094  0.061560         NaN
2095  0.060142         NaN
2096  0.060613         NaN
2097  0.057021         NaN
2098  0.060255         NaN
2099  0.059395         NaN
2100  0.060456    0.059596
2101  0.060636         NaN
2102  0.058521         NaN
2103  0.058865         NaN
2104  0.061802         NaN
2105  0.060272         NaN
2106  0.059935         NaN
2107  0.061108         NaN
2108  0.059419         NaN
2109  0.060245         NaN
2110  0.057650         NaN
2111  0.060580         NaN
2112  0.061712         NaN
2113  0.058839         NaN
2114  0.058677         NaN
2115  0.059908         NaN
2116  0.060439         NaN
2117  0.057015         NaN
2118  0.058928         NaN
2119  0.055483         NaN
2120  0.059486         NaN
2121  0.060480         NaN
2122  0.061973         NaN
2123  0.058836         NaN
2124  0.060816         NaN
2125  0.057601         NaN
2126  0.060253         NaN
2127  0.059706         NaN
2128  0.057847         NaN
2129  0.057614         NaN
2130  0.057995         NaN
2131  0.061122         NaN
2132  0.058546         NaN
2133  0.057005         NaN
2134  0.059213         NaN
2135  0.059582         NaN
2136  0.058353         NaN
2137  0.058450         NaN
2138  0.062237         NaN
2139  0.061738         NaN
2140  0.060709         NaN
2141  0.060296         NaN
2142  0.060747         NaN
2143  0.060763         NaN
2144  0.060509         NaN
2145  0.061696         NaN
2146  0.060789         NaN
2147  0.060271         NaN
2148  0.061826         NaN
2149  0.060252         NaN
2150  0.061768         NaN
2151  0.064257         NaN
2152  0.059541         NaN
2153  0.060994         NaN
2154  0.058980         NaN
2155  0.056002         NaN
2156  0.059075         NaN
2157  0.055527         NaN
2158  0.058276         NaN
2159  0.055418         NaN
2160  0.056740         NaN
2161  0.056402         NaN
2162  0.056941         NaN
2163  0.057991         NaN
2164  0.058920         NaN
2165  0.062057         NaN
2166  0.058111         NaN
2167  0.059735         NaN
2168  0.060618         NaN
2169  0.059385         NaN
2170  0.058518         NaN
2171  0.057533         NaN
2172  0.059886         NaN
2173  0.057870         NaN
2174  0.055635         NaN
2175  0.059436         NaN
2176  0.060522         NaN
2177  0.057941         NaN
2178  0.058871         NaN
2179  0.060068         NaN
2180  0.057734         NaN
2181  0.056344         NaN
2182  0.060351         NaN
2183  0.060977         NaN
2184  0.056998         NaN
2185  0.058265         NaN
2186  0.060083         NaN
2187  0.058009         NaN
2188  0.058508         NaN
2189  0.056767         NaN
2190  0.059412         NaN
2191  0.059426         NaN
2192  0.058743         NaN
2193  0.059753         NaN
2194  0.057249         NaN
2195  0.058011         NaN
2196  0.058478         NaN
2197  0.059732         NaN
2198  0.058036         NaN
2199  0.058536         NaN
2200  0.060457    0.059740
2201  0.060336         NaN
2202  0.058591         NaN
2203  0.060004         NaN
2204  0.058741         NaN
2205  0.059869         NaN
2206  0.060846         NaN
2207  0.061207         NaN
2208  0.059980         NaN
2209  0.059731         NaN
2210  0.060707         NaN
2211  0.060452         NaN
2212  0.059097         NaN
2213  0.064325         NaN
2214  0.057832         NaN
2215  0.058151         NaN
2216  0.060912         NaN
2217  0.060654         NaN
2218  0.058798         NaN
2219  0.060387         NaN
2220  0.059319         NaN
2221  0.059938         NaN
2222  0.063946         NaN
2223  0.057415         NaN
2224  0.060029         NaN
2225  0.059314         NaN
2226  0.060436         NaN
2227  0.058891         NaN
2228  0.058440         NaN
2229  0.061941         NaN
2230  0.058385         NaN
2231  0.061941         NaN
2232  0.059581         NaN
2233  0.059557         NaN
2234  0.060208         NaN
2235  0.061051         NaN
2236  0.060488         NaN
2237  0.055188         NaN
2238  0.059757         NaN
2239  0.059311         NaN
2240  0.060843         NaN
2241  0.058392         NaN
2242  0.057059         NaN
2243  0.060000         NaN
2244  0.061513         NaN
2245  0.057792         NaN
2246  0.060431         NaN
2247  0.061048         NaN
2248  0.061721         NaN
2249  0.058978         NaN
2250  0.061599         NaN
2251  0.058744         NaN
2252  0.058375         NaN
2253  0.056255         NaN
2254  0.058308         NaN
2255  0.058943         NaN
2256  0.058855         NaN
2257  0.059091         NaN
2258  0.057992         NaN
2259  0.057816         NaN
2260  0.059926         NaN
2261  0.058736         NaN
2262  0.055411         NaN
2263  0.055804         NaN
2264  0.055792         NaN
2265  0.055902         NaN
2266  0.055727         NaN
2267  0.056982         NaN
2268  0.060316         NaN
2269  0.061186         NaN
2270  0.059922         NaN
2271  0.058630         NaN
2272  0.056094         NaN
2273  0.054777         NaN
2274  0.059290         NaN
2275  0.058051         NaN
2276  0.059017         NaN
2277  0.059034         NaN
2278  0.058880         NaN
2279  0.056640         NaN
2280  0.056445         NaN
2281  0.056293         NaN
2282  0.055915         NaN
2283  0.056899         NaN
2284  0.058140         NaN
2285  0.058503         NaN
2286  0.056527         NaN
2287  0.059729         NaN
2288  0.058082         NaN
2289  0.057705         NaN
2290  0.058427         NaN
2291  0.059511         NaN
2292  0.058821         NaN
2293  0.057966         NaN
2294  0.059296         NaN
2295  0.057590         NaN
2296  0.055486         NaN
2297  0.055232         NaN
2298  0.059833         NaN
2299  0.057232         NaN
2300  0.062320    0.058110
2301  0.060356         NaN
2302  0.058335         NaN
2303  0.059621         NaN
2304  0.057915         NaN
2305  0.057012         NaN
2306  0.059134         NaN
2307  0.056243         NaN
2308  0.058536         NaN
2309  0.059580         NaN
2310  0.059070         NaN
2311  0.059326         NaN
2312  0.060200         NaN
2313  0.056625         NaN
2314  0.058615         NaN
2315  0.058108         NaN
2316  0.059243         NaN
2317  0.056807         NaN
2318  0.059381         NaN
2319  0.059238         NaN
2320  0.059838         NaN
2321  0.057472         NaN
2322  0.057940         NaN
2323  0.056476         NaN
2324  0.058157         NaN
2325  0.058847         NaN
2326  0.057749         NaN
2327  0.058480         NaN
2328  0.060118         NaN
2329  0.060286         NaN
2330  0.060973         NaN
2331  0.062247         NaN
2332  0.061844         NaN
2333  0.059708         NaN
2334  0.057505         NaN
2335  0.056567         NaN
2336  0.059725         NaN
2337  0.059405         NaN
2338  0.057302         NaN
2339  0.058884         NaN
2340  0.059119         NaN
2341  0.057629         NaN
2342  0.058142         NaN
2343  0.057946         NaN
2344  0.058684         NaN
2345  0.058015         NaN
2346  0.056952         NaN
2347  0.057038         NaN
2348  0.054740         NaN
2349  0.058766         NaN
2350  0.058088         NaN
2351  0.057837         NaN
2352  0.056649         NaN
2353  0.058560         NaN
2354  0.058931         NaN
2355  0.057781         NaN
2356  0.059402         NaN
2357  0.059350         NaN
2358  0.060170         NaN
2359  0.057032         NaN
2360  0.057439         NaN
2361  0.059284         NaN
2362  0.059058         NaN
2363  0.060546         NaN
2364  0.059815         NaN
2365  0.056296         NaN
2366  0.057614         NaN
2367  0.058130         NaN
2368  0.058581         NaN
2369  0.060053         NaN
2370  0.057470         NaN
2371  0.060995         NaN
2372  0.060664         NaN
2373  0.056917         NaN
2374  0.057814         NaN
2375  0.061433         NaN
2376  0.056736         NaN
2377  0.060105         NaN
2378  0.058852         NaN
2379  0.060502         NaN
2380  0.059256         NaN
2381  0.060497         NaN
2382  0.055482         NaN
2383  0.054650         NaN
2384  0.056078         NaN
2385  0.059167         NaN
2386  0.057032         NaN
2387  0.062239         NaN
2388  0.060989         NaN
2389  0.057006         NaN
2390  0.059370         NaN
2391  0.057760         NaN
2392  0.058175         NaN
2393  0.058977         NaN
