<pixelCNNMADE.PixelCNNMADE object at 0x7f78092622b0>
         Train  Validation
415   0.254683         NaN
416   0.244599         NaN
417   0.276446         NaN
418   0.264188         NaN
419   0.239913         NaN
420   0.245800         NaN
421   0.255194         NaN
422   0.256839         NaN
423   0.264200         NaN
424   0.243716         NaN
425   0.244444         NaN
426   0.257380         NaN
427   0.254769         NaN
428   0.245549         NaN
429   0.257292         NaN
430   0.235141         NaN
431   0.241471         NaN
432   0.255054         NaN
433   0.249655         NaN
434   0.271333         NaN
435   0.257196         NaN
436   0.259815         NaN
437   0.242306         NaN
438   0.250044         NaN
439   0.263485         NaN
440   0.258847         NaN
441   0.259869         NaN
442   0.256255         NaN
443   0.255975         NaN
444   0.247367         NaN
445   0.260351         NaN
446   0.266108         NaN
447   0.259753         NaN
448   0.248369         NaN
449   0.255479         NaN
450   0.245971         NaN
451   0.241193         NaN
452   0.252224         NaN
453   0.260306         NaN
454   0.244765         NaN
455   0.234867         NaN
456   0.229470         NaN
457   0.249603         NaN
458   0.231353         NaN
459   0.241765         NaN
460   0.236087         NaN
461   0.243733         NaN
462   0.240684         NaN
463   0.235203         NaN
464   0.241535         NaN
465   0.233692         NaN
466   0.223284         NaN
467   0.217867         NaN
468   0.234431         NaN
469   0.237199         NaN
470   0.236158         NaN
471   0.228015         NaN
472   0.221404         NaN
473   0.226162         NaN
474   0.229628         NaN
475   0.231381         NaN
476   0.228737         NaN
477   0.241973         NaN
478   0.233589         NaN
479   0.228715         NaN
480   0.225729         NaN
481   0.230175         NaN
482   0.236582         NaN
483   0.232669         NaN
484   0.221793         NaN
485   0.226203         NaN
486   0.237667         NaN
487   0.227353         NaN
488   0.217221         NaN
489   0.227855         NaN
490   0.222501         NaN
491   0.228162         NaN
492   0.254469         NaN
493   0.235750         NaN
494   0.251942         NaN
495   0.241478         NaN
496   0.248712         NaN
497   0.245618         NaN
498   0.242953         NaN
499   0.238116         NaN
500   0.252305    0.233653
501   0.223659         NaN
502   0.281219         NaN
503   0.263442         NaN
504   0.255120         NaN
505   0.232260         NaN
506   0.256035         NaN
507   0.247867         NaN
508   0.263418         NaN
509   0.252171         NaN
510   0.242223         NaN
511   0.233442         NaN
512   0.227266         NaN
513   0.236026         NaN
514   0.237469         NaN
515   0.235275         NaN
516   0.246410         NaN
517   0.250003         NaN
518   0.253175         NaN
519   0.241966         NaN
520   0.245881         NaN
521   0.219534         NaN
522   0.226052         NaN
523   0.235548         NaN
524   0.237518         NaN
525   0.234545         NaN
526   0.235597         NaN
527   0.244514         NaN
528   0.218615         NaN
529   0.200584         NaN
530   0.218175         NaN
531   0.213563         NaN
