         Train  Validation
1244  7.479302         NaN
1245  7.481537         NaN
1246  7.486270         NaN
1247  7.483160         NaN
1248  7.486221         NaN
1249  7.477220         NaN
1250  7.477414         NaN
1251  7.474415         NaN
1252  7.481102         NaN
1253  7.483290         NaN
1254  7.482589         NaN
1255  7.481548         NaN
1256  7.486671         NaN
1257  7.479909         NaN
1258  7.477368         NaN
1259  7.476393         NaN
1260  7.480662         NaN
1261  7.479450         NaN
1262  7.481388         NaN
1263  7.486057         NaN
1264  7.482881         NaN
1265  7.486011         NaN
1266  7.477186         NaN
1267  7.477319         NaN
1268  7.474335         NaN
1269  7.480802         NaN
1270  7.483630         NaN
1271  7.482672         NaN
1272  7.481269         NaN
1273  7.486681         NaN
1274  7.479913         NaN
1275  7.477393         NaN
1276  7.476175         NaN
1277  7.480382         NaN
1278  7.479408         NaN
1279  7.481325         NaN
1280  7.485907         NaN
1281  7.482614         NaN
1282  7.486024         NaN
1283  7.477402         NaN
1284  7.477307         NaN
1285  7.474191         NaN
1286  7.480583         NaN
1287  7.483757         NaN
1288  7.482646         NaN
1289  7.481164         NaN
1290  7.486339         NaN
1291  7.479867         NaN
1292  7.477827         NaN
1293  7.476104         NaN
1294  7.479883         NaN
1295  7.479391         NaN
1296  7.481203         NaN
1297  7.485927         NaN
1298  7.482541         NaN
1299  7.485779         NaN
1300  7.477380    7.717955
1301  7.477281         NaN
1302  7.474383         NaN
1303  7.480622         NaN
1304  7.483650         NaN
1305  7.482779         NaN
1306  7.481299         NaN
1307  7.486214         NaN
1308  7.479882         NaN
1309  7.477689         NaN
1310  7.476298         NaN
1311  7.479831         NaN
1312  7.479329         NaN
1313  7.480998         NaN
1314  7.485901         NaN
1315  7.482716         NaN
1316  7.485622         NaN
1317  7.477171         NaN
1318  7.477338         NaN
1319  7.474442         NaN
1320  7.480628         NaN
1321  7.483609         NaN
1322  7.482594         NaN
1323  7.481155         NaN
1324  7.486270         NaN
1325  7.479750         NaN
1326  7.477612         NaN
1327  7.476233         NaN
1328  7.479858         NaN
1329  7.479450         NaN
1330  7.481264         NaN
1331  7.485919         NaN
1332  7.482667         NaN
1333  7.485569         NaN
1334  7.477143         NaN
1335  7.477402         NaN
1336  7.474648         NaN
1337  7.480764         NaN
1338  7.483387         NaN
1339  7.482755         NaN
1340  7.481092         NaN
1341  7.486528         NaN
1342  7.479433         NaN
1343  7.477636         NaN
1344  7.476487         NaN
1345  7.479621         NaN
1346  7.479534         NaN
1347  7.481276         NaN
1348  7.486157         NaN
1349  7.482472         NaN
1350  7.485363         NaN
1351  7.477026         NaN
1352  7.477481         NaN
1353  7.474653         NaN
1354  7.480618         NaN
1355  7.483390         NaN
1356  7.482881         NaN
1357  7.481452         NaN
1358  7.486074         NaN
1359  7.479217         NaN
1360  7.477725         NaN
1361  7.476499         NaN
1362  7.479647         NaN
1363  7.479195         NaN
1364  7.481325         NaN
1365  7.486127         NaN
1366  7.482222         NaN
1367  7.485517         NaN
1368  7.476655         NaN
1369  7.477468         NaN
1370  7.474934         NaN
1371  7.480449         NaN
1372  7.482906         NaN
1373  7.482736         NaN
1374  7.481434         NaN
1375  7.486117         NaN
1376  7.478850         NaN
1377  7.477174         NaN
1378  7.476505         NaN
1379  7.480033         NaN
1380  7.478990         NaN
1381  7.481050         NaN
1382  7.485908         NaN
1383  7.482557         NaN
1384  7.485864         NaN
1385  7.476225         NaN
1386  7.477057         NaN
1387  7.474778         NaN
1388  7.480516         NaN
1389  7.482758         NaN
1390  7.482035         NaN
1391  7.481243         NaN
1392  7.486594         NaN
1393  7.478916         NaN
1394  7.476726         NaN
1395  7.476085         NaN
1396  7.479824         NaN
1397  7.478976         NaN
1398  7.480642         NaN
1399  7.485585         NaN
1400  7.482365    7.718343
1401  7.486307         NaN
1402  7.476126         NaN
1403  7.476703         NaN
1404  7.474025         NaN
1405  7.480292         NaN
1406  7.482770         NaN
1407  7.481654         NaN
1408  7.480603         NaN
1409  7.486413         NaN
1410  7.479129         NaN
1411  7.476666         NaN
1412  7.475547         NaN
1413  7.479342         NaN
1414  7.478806         NaN
1415  7.480515         NaN
1416  7.485369         NaN
1417  7.481978         NaN
1418  7.486026         NaN
1419  7.476221         NaN
1420  7.476631         NaN
1421  7.473717         NaN
1422  7.480129         NaN
1423  7.482642         NaN
1424  7.481725         NaN
1425  7.480413         NaN
1426  7.486150         NaN
1427  7.478967         NaN
1428  7.476794         NaN
1429  7.475641         NaN
1430  7.479082         NaN
1431  7.478898         NaN
1432  7.480660         NaN
1433  7.485095         NaN
1434  7.482152         NaN
1435  7.485825         NaN
1436  7.476024         NaN
1437  7.476726         NaN
1438  7.473445         NaN
1439  7.480057         NaN
1440  7.482754         NaN
1441  7.481532         NaN
1442  7.480513         NaN
1443  7.486001         NaN
1444  7.478864         NaN
1445  7.476804         NaN
1446  7.475431         NaN
1447  7.479202         NaN
1448  7.478770         NaN
1449  7.480571         NaN
1450  7.485172         NaN
1451  7.482203         NaN
1452  7.485487         NaN
1453  7.475834         NaN
1454  7.476690         NaN
1455  7.473500         NaN
1456  7.480006         NaN
1457  7.482549         NaN
1458  7.481388         NaN
1459  7.480639         NaN
1460  7.485857         NaN
1461  7.478749         NaN
1462  7.476803         NaN
1463  7.475545         NaN
1464  7.478974         NaN
1465  7.478632         NaN
1466  7.480201         NaN
1467  7.485149         NaN
1468  7.482216         NaN
1469  7.485089         NaN
1470  7.475984         NaN
1471  7.476606         NaN
1472  7.473669         NaN
1473  7.479908         NaN
1474  7.482396         NaN
1475  7.481165         NaN
1476  7.480793         NaN
1477  7.485751         NaN
1478  7.478719         NaN
1479  7.476806         NaN
1480  7.475508         NaN
1481  7.479021         NaN
1482  7.478544         NaN
1483  7.480213         NaN
1484  7.484957         NaN
1485  7.482302         NaN
1486  7.484985         NaN
1487  7.475697         NaN
1488  7.476638         NaN
1489  7.473631         NaN
1490  7.479828         NaN
1491  7.482224         NaN
1492  7.481152         NaN
1493  7.480615         NaN
1494  7.485662         NaN
1495  7.478545         NaN
1496  7.476504         NaN
1497  7.475326         NaN
1498  7.479079         NaN
1499  7.478485         NaN
1500  7.480163    7.720309
