         Train  Validation
306   7.538857         NaN
307   7.534962         NaN
308   7.540337         NaN
309   7.537616         NaN
310   7.535543         NaN
311   7.541001         NaN
312   7.542279         NaN
313   7.544125         NaN
314   7.535505         NaN
315   7.537886         NaN
316   7.534554         NaN
317   7.542368         NaN
318   7.535251         NaN
319   7.537468         NaN
320   7.539826         NaN
321   7.540646         NaN
322   7.541473         NaN
323   7.537389         NaN
324   7.534129         NaN
325   7.539511         NaN
326   7.536991         NaN
327   7.534684         NaN
328   7.539870         NaN
329   7.541498         NaN
330   7.543612         NaN
331   7.534424         NaN
332   7.537167         NaN
333   7.533812         NaN
334   7.541827         NaN
335   7.534502         NaN
336   7.536485         NaN
337   7.538822         NaN
338   7.539901         NaN
339   7.540960         NaN
340   7.536522         NaN
341   7.533570         NaN
342   7.538840         NaN
343   7.536379         NaN
344   7.533928         NaN
345   7.538944         NaN
346   7.540665         NaN
347   7.542816         NaN
348   7.534071         NaN
349   7.536662         NaN
350   7.533159         NaN
351   7.541235         NaN
352   7.533636         NaN
353   7.535759         NaN
354   7.538081         NaN
355   7.539116         NaN
356   7.540449         NaN
357   7.536361         NaN
358   7.533055         NaN
359   7.538227         NaN
360   7.535685         NaN
361   7.533466         NaN
362   7.538010         NaN
363   7.539818         NaN
364   7.542365         NaN
365   7.533610         NaN
366   7.536266         NaN
367   7.532774         NaN
368   7.540682         NaN
369   7.533321         NaN
370   7.535107         NaN
371   7.537382         NaN
372   7.538375         NaN
373   7.540126         NaN
374   7.535871         NaN
375   7.532695         NaN
376   7.537776         NaN
377   7.535273         NaN
378   7.532997         NaN
379   7.537507         NaN
380   7.539270         NaN
381   7.541536         NaN
382   7.533309         NaN
383   7.536104         NaN
384   7.532184         NaN
385   7.540198         NaN
386   7.532870         NaN
387   7.534674         NaN
388   7.536883         NaN
389   7.537955         NaN
390   7.539526         NaN
391   7.535484         NaN
392   7.532160         NaN
393   7.537199         NaN
394   7.534796         NaN
395   7.532781         NaN
396   7.537090         NaN
397   7.538820         NaN
398   7.541027         NaN
399   7.532783         NaN
400   7.535578    7.649166
401   7.531588         NaN
402   7.539957         NaN
403   7.532372         NaN
404   7.534275         NaN
405   7.536501         NaN
406   7.537467         NaN
407   7.539032         NaN
408   7.535057         NaN
409   7.531691         NaN
410   7.536718         NaN
411   7.534549         NaN
412   7.532300         NaN
413   7.536506         NaN
414   7.538422         NaN
415   7.540799         NaN
416   7.532282         NaN
417   7.535102         NaN
418   7.531104         NaN
419   7.539512         NaN
420   7.532103         NaN
421   7.533674         NaN
422   7.536107         NaN
423   7.537142         NaN
424   7.538780         NaN
425   7.534429         NaN
426   7.531376         NaN
427   7.536030         NaN
428   7.534144         NaN
429   7.532137         NaN
430   7.536038         NaN
431   7.537958         NaN
432   7.540417         NaN
433   7.531877         NaN
434   7.534915         NaN
435   7.530725         NaN
436   7.538998         NaN
437   7.531614         NaN
438   7.533139         NaN
439   7.535728         NaN
440   7.536806         NaN
441   7.538393         NaN
442   7.534078         NaN
443   7.531162         NaN
444   7.535773         NaN
445   7.533634         NaN
446   7.531678         NaN
447   7.535472         NaN
448   7.537713         NaN
449   7.540013         NaN
450   7.531461         NaN
451   7.534713         NaN
452   7.530592         NaN
453   7.538403         NaN
454   7.531402         NaN
455   7.532810         NaN
456   7.535369         NaN
457   7.536419         NaN
458   7.538040         NaN
459   7.533666         NaN
460   7.530987         NaN
461   7.535284         NaN
462   7.533356         NaN
463   7.531501         NaN
464   7.535079         NaN
465   7.537126         NaN
466   7.539731         NaN
467   7.531113         NaN
468   7.534428         NaN
469   7.530376         NaN
470   7.538194         NaN
471   7.531028         NaN
472   7.532356         NaN
473   7.535011         NaN
474   7.536033         NaN
475   7.537830         NaN
476   7.533604         NaN
477   7.530818         NaN
478   7.535051         NaN
479   7.533176         NaN
480   7.531133         NaN
481   7.534635         NaN
482   7.536716         NaN
483   7.539611         NaN
484   7.531130         NaN
485   7.534193         NaN
486   7.530013         NaN
487   7.537952         NaN
488   7.530864         NaN
489   7.532189         NaN
490   7.534477         NaN
491   7.535663         NaN
492   7.537548         NaN
493   7.533422         NaN
494   7.530325         NaN
495   7.534648         NaN
496   7.532983         NaN
497   7.531051         NaN
498   7.534365         NaN
499   7.536375         NaN
500   7.539177    7.652204
501   7.530862         NaN
502   7.534153         NaN
503   7.529458         NaN
504   7.537664         NaN
505   7.530718         NaN
506   7.531972         NaN
507   7.534345         NaN
508   7.535481         NaN
509   7.537221         NaN
510   7.533146         NaN
511   7.530134         NaN
512   7.534379         NaN
513   7.532810         NaN
514   7.530899         NaN
515   7.534052         NaN
516   7.536224         NaN
517   7.538929         NaN
518   7.530464         NaN
519   7.533928         NaN
520   7.529098         NaN
521   7.537520         NaN
522   7.530487         NaN
523   7.531801         NaN
524   7.534147         NaN
525   7.535215         NaN
526   7.536888         NaN
527   7.532783         NaN
528   7.530084         NaN
529   7.533980         NaN
530   7.532735         NaN
531   7.530716         NaN
532   7.533811         NaN
533   7.536067         NaN
534   7.538672         NaN
535   7.530196         NaN
536   7.533747         NaN
537   7.528836         NaN
538   7.537316         NaN
539   7.530148         NaN
540   7.531377         NaN
541   7.533820         NaN
542   7.535192         NaN
543   7.536695         NaN
544   7.532477         NaN
545   7.529814         NaN
546   7.533557         NaN
547   7.532495         NaN
548   7.530407         NaN
549   7.533391         NaN
550   7.535764         NaN
551   7.538572         NaN
552   7.529954         NaN
553   7.533441         NaN
554   7.528515         NaN
555   7.536982         NaN
556   7.530000         NaN
557   7.531127         NaN
558   7.533714         NaN
559   7.534891         NaN
560   7.536418         NaN
561   7.532241         NaN
562   7.529724         NaN
563   7.533350         NaN
564   7.532267         NaN
565   7.530275         NaN
566   7.533005         NaN
567   7.535520         NaN
568   7.538292         NaN
569   7.529743         NaN
570   7.533387         NaN
571   7.528445         NaN
572   7.536811         NaN
573   7.529892         NaN
574   7.530849         NaN
575   7.533313         NaN
576   7.534627         NaN
577   7.536287         NaN
578   7.532133         NaN
579   7.529612         NaN
580   7.533053         NaN
581   7.532059         NaN
582   7.530041         NaN
583   7.532881         NaN
584   7.535200         NaN
585   7.538135         NaN
586   7.529667         NaN
587   7.533248         NaN
588   7.528280         NaN
589   7.536562         NaN
590   7.529665         NaN
591   7.530653         NaN
592   7.533161         NaN
593   7.534434         NaN
594   7.536099         NaN
595   7.531959         NaN
596   7.529455         NaN
597   7.533005         NaN
598   7.531842         NaN
599   7.529955         NaN
600   7.532668    7.653802
601   7.534951         NaN
602   7.537910         NaN
603   7.529449         NaN
604   7.533216         NaN
605   7.528232         NaN
606   7.536291         NaN
607   7.529580         NaN
608   7.530625         NaN
609   7.533025         NaN
610   7.534307         NaN
611   7.535857         NaN
612   7.531831         NaN
613   7.529255         NaN
614   7.532747         NaN
615   7.531847         NaN
616   7.529980         NaN
617   7.532387         NaN
618   7.534729         NaN
619   7.537763         NaN
620   7.529433         NaN
621   7.533113         NaN
622   7.527831         NaN
623   7.536213         NaN
624   7.529416         NaN
625   7.530521         NaN
626   7.532741         NaN
627   7.534104         NaN
628   7.535721         NaN
629   7.531963         NaN
630   7.529029         NaN
631   7.532407         NaN
632   7.531660         NaN
633   7.529912         NaN
634   7.532300         NaN
635   7.534588         NaN
636   7.537638         NaN
637   7.529297         NaN
638   7.532948         NaN
639   7.527567         NaN
640   7.536084         NaN
641   7.529344         NaN
642   7.530447         NaN
643   7.532554         NaN
644   7.534053         NaN
645   7.535465         NaN
646   7.531710         NaN
647   7.528875         NaN
648   7.532301         NaN
649   7.531467         NaN
650   7.529722         NaN
651   7.532082         NaN
652   7.534478         NaN
653   7.537511         NaN
654   7.529102         NaN
655   7.532903         NaN
656   7.527433         NaN
657   7.535992         NaN
658   7.529043         NaN
659   7.530254         NaN
660   7.532414         NaN
661   7.533992         NaN
662   7.535306         NaN
663   7.531475         NaN
664   7.528776         NaN
665   7.532059         NaN
666   7.531376         NaN
667   7.529649         NaN
668   7.531987         NaN
669   7.534328         NaN
670   7.537354         NaN
671   7.528804         NaN
672   7.532605         NaN
673   7.527192         NaN
674   7.535771         NaN
675   7.528994         NaN
676   7.529945         NaN
677   7.532262         NaN
678   7.533821         NaN
679   7.535155         NaN
680   7.531307         NaN
681   7.528583         NaN
682   7.531928         NaN
683   7.531166         NaN
684   7.529385         NaN
685   7.531776         NaN
686   7.534111         NaN
687   7.537271         NaN
688   7.528697         NaN
689   7.532645         NaN
690   7.527142         NaN
691   7.535592         NaN
692   7.528884         NaN
693   7.529899         NaN
694   7.531982         NaN
695   7.533726         NaN
696   7.534934         NaN
697   7.531137         NaN
698   7.528603         NaN
699   7.531798         NaN
700   7.531203    7.654346
701   7.529366         NaN
702   7.531503         NaN
703   7.533800         NaN
704   7.537135         NaN
705   7.528585         NaN
706   7.532541         NaN
707   7.527052         NaN
708   7.535515         NaN
709   7.528720         NaN
710   7.529683         NaN
711   7.531700         NaN
712   7.533584         NaN
713   7.534922         NaN
714   7.531214         NaN
715   7.528512         NaN
716   7.531577         NaN
717   7.531029         NaN
718   7.529219         NaN
719   7.531390         NaN
720   7.533607         NaN
721   7.537125         NaN
722   7.528452         NaN
723   7.532568         NaN
724   7.526879         NaN
725   7.535305         NaN
726   7.528847         NaN
727   7.529671         NaN
728   7.531562         NaN
729   7.533512         NaN
730   7.534713         NaN
731   7.531200         NaN
732   7.528384         NaN
733   7.531466         NaN
734   7.530973         NaN
735   7.529154         NaN
736   7.531377         NaN
737   7.533504         NaN
738   7.536938         NaN
739   7.528465         NaN
740   7.532435         NaN
741   7.526684         NaN
742   7.535200         NaN
743   7.528671         NaN
744   7.529615         NaN
745   7.531363         NaN
746   7.533461         NaN
747   7.534663         NaN
748   7.531148         NaN
749   7.528178         NaN
750   7.531301         NaN
751   7.530788         NaN
752   7.529252         NaN
753   7.531127         NaN
754   7.533251         NaN
755   7.536965         NaN
756   7.528409         NaN
757   7.532389         NaN
758   7.526586         NaN
759   7.535120         NaN
760   7.528732         NaN
761   7.529529         NaN
762   7.531260         NaN
763   7.533429         NaN
764   7.534497         NaN
765   7.531109         NaN
766   7.528128         NaN
767   7.531215         NaN
768   7.530737         NaN
769   7.529010         NaN
770   7.531066         NaN
771   7.533335         NaN
772   7.536783         NaN
773   7.528386         NaN
774   7.532398         NaN
775   7.526367         NaN
776   7.535042         NaN
777   7.528527         NaN
778   7.529400         NaN
779   7.531221         NaN
780   7.533358         NaN
781   7.534234         NaN
782   7.531026         NaN
783   7.527938         NaN
784   7.531119         NaN
785   7.530516         NaN
786   7.529021         NaN
787   7.531248         NaN
788   7.533347         NaN
789   7.536603         NaN
790   7.528168         NaN
791   7.532010         NaN
792   7.526206         NaN
793   7.534937         NaN
794   7.528519         NaN
795   7.529365         NaN
796   7.531159         NaN
797   7.533323         NaN
798   7.534132         NaN
799   7.530749         NaN
800   7.527865    7.655227
801   7.530945         NaN
802   7.530426         NaN
803   7.528926         NaN
804   7.531054         NaN
805   7.533162         NaN
806   7.536447         NaN
807   7.528020         NaN
808   7.531930         NaN
809   7.526047         NaN
810   7.534801         NaN
811   7.528294         NaN
812   7.529197         NaN
813   7.531042         NaN
814   7.533335         NaN
815   7.534031         NaN
816   7.530608         NaN
817   7.527804         NaN
818   7.530689         NaN
819   7.530418         NaN
820   7.528831         NaN
821   7.530972         NaN
822   7.532958         NaN
823   7.536566         NaN
824   7.527879         NaN
825   7.531918         NaN
826   7.525924         NaN
827   7.534676         NaN
828   7.528215         NaN
829   7.529096         NaN
830   7.530930         NaN
831   7.533273         NaN
832   7.533893         NaN
833   7.530640         NaN
834   7.527600         NaN
835   7.530604         NaN
836   7.530247         NaN
837   7.528769         NaN
838   7.530874         NaN
839   7.532948         NaN
840   7.536515         NaN
841   7.527767         NaN
842   7.531834         NaN
843   7.525750         NaN
844   7.534492         NaN
845   7.528155         NaN
846   7.529026         NaN
847   7.530804         NaN
848   7.533265         NaN
849   7.533723         NaN
850   7.530530         NaN
851   7.527610         NaN
852   7.530484         NaN
853   7.530115         NaN
854   7.528764         NaN
855   7.530687         NaN
856   7.532868         NaN
857   7.536435         NaN
858   7.527482         NaN
859   7.531912         NaN
860   7.525809         NaN
861   7.534343         NaN
862   7.528025         NaN
863   7.529001         NaN
864   7.530652         NaN
865   7.533277         NaN
866   7.533578         NaN
867   7.530454         NaN
868   7.527607         NaN
869   7.530308         NaN
870   7.530014         NaN
871   7.528692         NaN
872   7.530602         NaN
873   7.532812         NaN
874   7.536322         NaN
875   7.527496         NaN
876   7.531728         NaN
877   7.525724         NaN
878   7.534238         NaN
879   7.528010         NaN
880   7.528872         NaN
881   7.530560         NaN
882   7.533088         NaN
883   7.533491         NaN
884   7.530371         NaN
885   7.527450         NaN
886   7.530358         NaN
887   7.529821         NaN
888   7.528624         NaN
889   7.530591         NaN
890   7.532619         NaN
891   7.536278         NaN
892   7.527493         NaN
893   7.531649         NaN
894   7.525673         NaN
895   7.534153         NaN
896   7.527930         NaN
897   7.528777         NaN
898   7.530375         NaN
899   7.533288         NaN
900   7.533397    7.656416
901   7.530250         NaN
902   7.527526         NaN
903   7.530385         NaN
904   7.529860         NaN
905   7.528418         NaN
906   7.530449         NaN
907   7.532716         NaN
908   7.536307         NaN
909   7.527332         NaN
910   7.531598         NaN
911   7.525544         NaN
912   7.534039         NaN
913   7.527974         NaN
914   7.528670         NaN
915   7.530333         NaN
916   7.533201         NaN
917   7.533344         NaN
918   7.530238         NaN
919   7.527359         NaN
920   7.530182         NaN
921   7.529716         NaN
922   7.528512         NaN
923   7.530418         NaN
924   7.532394         NaN
925   7.536211         NaN
926   7.527279         NaN
927   7.531556         NaN
928   7.525391         NaN
929   7.533977         NaN
930   7.527857         NaN
931   7.528791         NaN
932   7.530254         NaN
933   7.533072         NaN
934   7.533195         NaN
935   7.530168         NaN
936   7.527331         NaN
937   7.529971         NaN
938   7.529649         NaN
939   7.528480         NaN
940   7.530415         NaN
941   7.532488         NaN
942   7.536220         NaN
943   7.527374         NaN
944   7.531360         NaN
945   7.525326         NaN
946   7.533936         NaN
947   7.527873         NaN
948   7.528718         NaN
949   7.530123         NaN
950   7.533168         NaN
951   7.533122         NaN
952   7.530185         NaN
953   7.527109         NaN
954   7.530006         NaN
955   7.529570         NaN
956   7.528560         NaN
957   7.530472         NaN
958   7.532351         NaN
959   7.536028         NaN
960   7.527252         NaN
961   7.531392         NaN
962   7.525189         NaN
963   7.533825         NaN
964   7.527769         NaN
965   7.528780         NaN
966   7.530336         NaN
967   7.533152         NaN
968   7.532926         NaN
969   7.530141         NaN
970   7.526999         NaN
971   7.529898         NaN
972   7.529497         NaN
973   7.528398         NaN
974   7.530502         NaN
975   7.532502         NaN
976   7.536006         NaN
977   7.527077         NaN
978   7.531295         NaN
979   7.525104         NaN
980   7.533673         NaN
981   7.527765         NaN
982   7.528679         NaN
983   7.530150         NaN
984   7.533012         NaN
985   7.532975         NaN
986   7.529976         NaN
987   7.526928         NaN
988   7.529680         NaN
989   7.529409         NaN
990   7.528449         NaN
991   7.530400         NaN
992   7.532397         NaN
993   7.536004         NaN
994   7.526918         NaN
995   7.531098         NaN
996   7.524950         NaN
997   7.533593         NaN
998   7.527654         NaN
999   7.528732         NaN
1000  7.530041    7.656712
1001  7.533077         NaN
1002  7.532755         NaN
1003  7.530071         NaN
1004  7.526628         NaN
1005  7.529709         NaN
1006  7.529413         NaN
1007  7.528343         NaN
1008  7.530364         NaN
1009  7.532351         NaN
1010  7.535887         NaN
1011  7.526905         NaN
1012  7.531039         NaN
1013  7.524867         NaN
1014  7.533661         NaN
1015  7.527606         NaN
1016  7.528752         NaN
1017  7.530015         NaN
1018  7.533139         NaN
1019  7.532588         NaN
1020  7.530070         NaN
1021  7.526684         NaN
1022  7.529576         NaN
1023  7.529320         NaN
1024  7.528346         NaN
1025  7.530179         NaN
1026  7.532362         NaN
1027  7.535948         NaN
1028  7.526743         NaN
1029  7.531046         NaN
1030  7.524791         NaN
1031  7.533542         NaN
1032  7.527665         NaN
1033  7.528512         NaN
1034  7.529896         NaN
1035  7.533102         NaN
1036  7.532665         NaN
1037  7.529708         NaN
1038  7.526637         NaN
1039  7.529385         NaN
1040  7.529262         NaN
1041  7.528312         NaN
1042  7.530201         NaN
1043  7.532292         NaN
1044  7.535935         NaN
1045  7.526613         NaN
1046  7.530880         NaN
1047  7.524636         NaN
1048  7.533511         NaN
1049  7.527450         NaN
1050  7.528564         NaN
1051  7.529870         NaN
1052  7.533087         NaN
1053  7.532462         NaN
1054  7.529757         NaN
1055  7.526522         NaN
1056  7.529345         NaN
1057  7.529225         NaN
1058  7.528269         NaN
1059  7.530226         NaN
1060  7.532305         NaN
1061  7.535863         NaN
1062  7.526515         NaN
1063  7.530727         NaN
1064  7.524590         NaN
1065  7.533381         NaN
1066  7.527318         NaN
1067  7.528583         NaN
1068  7.529839         NaN
1069  7.533078         NaN
1070  7.532429         NaN
1071  7.529663         NaN
1072  7.526427         NaN
1073  7.529216         NaN
1074  7.529149         NaN
1075  7.528198         NaN
1076  7.530031         NaN
1077  7.532199         NaN
1078  7.535911         NaN
1079  7.526397         NaN
1080  7.530723         NaN
1081  7.524573         NaN
1082  7.533220         NaN
1083  7.527412         NaN
1084  7.528466         NaN
1085  7.529614         NaN
1086  7.533134         NaN
1087  7.532362         NaN
1088  7.529574         NaN
1089  7.526286         NaN
1090  7.529189         NaN
1091  7.529111         NaN
1092  7.528174         NaN
1093  7.530002         NaN
1094  7.532270         NaN
1095  7.535911         NaN
1096  7.526423         NaN
1097  7.530645         NaN
1098  7.524436         NaN
1099  7.533169         NaN
1100  7.527337    7.656296
1101  7.528505         NaN
1102  7.529674         NaN
1103  7.533100         NaN
1104  7.532210         NaN
1105  7.529699         NaN
1106  7.526261         NaN
1107  7.528984         NaN
1108  7.528951         NaN
1109  7.528208         NaN
1110  7.530029         NaN
1111  7.532239         NaN
1112  7.535790         NaN
1113  7.526330         NaN
1114  7.530673         NaN
1115  7.524417         NaN
1116  7.532960         NaN
1117  7.527324         NaN
1118  7.528574         NaN
1119  7.529662         NaN
1120  7.533042         NaN
1121  7.532164         NaN
1122  7.529568         NaN
1123  7.526194         NaN
1124  7.529047         NaN
1125  7.528897         NaN
1126  7.528227         NaN
1127  7.529862         NaN
1128  7.532165         NaN
1129  7.535811         NaN
1130  7.526246         NaN
1131  7.530493         NaN
1132  7.524324         NaN
1133  7.532947         NaN
1134  7.527216         NaN
1135  7.528474         NaN
1136  7.529539         NaN
1137  7.533062         NaN
1138  7.532186         NaN
1139  7.529493         NaN
1140  7.526141         NaN
1141  7.528973         NaN
1142  7.528785         NaN
1143  7.528196         NaN
1144  7.529892         NaN
1145  7.532115         NaN
1146  7.535729         NaN
1147  7.526266         NaN
1148  7.530410         NaN
1149  7.524277         NaN
1150  7.533032         NaN
1151  7.527154         NaN
1152  7.528441         NaN
1153  7.529487         NaN
1154  7.533085         NaN
1155  7.532071         NaN
1156  7.529469         NaN
1157  7.526037         NaN
1158  7.528938         NaN
1159  7.528694         NaN
1160  7.528086         NaN
1161  7.529839         NaN
1162  7.532077         NaN
1163  7.535665         NaN
1164  7.526240         NaN
1165  7.530291         NaN
1166  7.524200         NaN
1167  7.532855         NaN
1168  7.527197         NaN
1169  7.528432         NaN
1170  7.529380         NaN
1171  7.533102         NaN
1172  7.532067         NaN
1173  7.529364         NaN
1174  7.526038         NaN
1175  7.528889         NaN
1176  7.528605         NaN
1177  7.528072         NaN
1178  7.529806         NaN
1179  7.532031         NaN
1180  7.535583         NaN
1181  7.526193         NaN
1182  7.530301         NaN
1183  7.524202         NaN
1184  7.532786         NaN
1185  7.527155         NaN
1186  7.528390         NaN
1187  7.529299         NaN
1188  7.532996         NaN
1189  7.531861         NaN
1190  7.529382         NaN
1191  7.525965         NaN
1192  7.528819         NaN
1193  7.528593         NaN
1194  7.528118         NaN
1195  7.529803         NaN
1196  7.531990         NaN
1197  7.535649         NaN
1198  7.526106         NaN
1199  7.530249         NaN
1200  7.524106    7.656340
1201  7.532648         NaN
1202  7.527181         NaN
1203  7.528383         NaN
1204  7.529244         NaN
1205  7.532998         NaN
1206  7.531952         NaN
1207  7.529313         NaN
1208  7.525829         NaN
1209  7.528892         NaN
1210  7.528513         NaN
1211  7.528064         NaN
1212  7.529789         NaN
1213  7.531933         NaN
1214  7.535622         NaN
1215  7.526058         NaN
1216  7.530148         NaN
1217  7.524153         NaN
1218  7.532646         NaN
1219  7.527066         NaN
1220  7.528400         NaN
1221  7.529216         NaN
1222  7.532990         NaN
1223  7.531767         NaN
1224  7.529370         NaN
1225  7.525865         NaN
1226  7.528885         NaN
1227  7.528379         NaN
1228  7.528076         NaN
1229  7.529716         NaN
1230  7.531906         NaN
1231  7.535563         NaN
1232  7.526002         NaN
1233  7.530132         NaN
1234  7.524070         NaN
1235  7.532616         NaN
1236  7.527090         NaN
1237  7.528449         NaN
1238  7.529137         NaN
1239  7.533005         NaN
1240  7.531753         NaN
1241  7.529276         NaN
1242  7.525761         NaN
1243  7.528782         NaN
1244  7.528362         NaN
1245  7.528060         NaN
1246  7.529643         NaN
