         Train  Validation
310   6.804709         NaN
311   6.801791         NaN
312   6.802596         NaN
313   6.797976         NaN
314   6.801764         NaN
315   6.801106         NaN
316   6.793040         NaN
317   6.797501         NaN
318   6.792632         NaN
319   6.795652         NaN
320   6.789887         NaN
321   6.794872         NaN
322   6.787819         NaN
323   6.792431         NaN
324   6.789179         NaN
325   6.786595         NaN
326   6.784812         NaN
327   6.785945         NaN
328   6.783471         NaN
329   6.784573         NaN
330   6.780679         NaN
331   6.784279         NaN
332   6.783793         NaN
333   6.776396         NaN
334   6.780740         NaN
335   6.776089         NaN
336   6.779276         NaN
337   6.773638         NaN
338   6.779148         NaN
339   6.772082         NaN
340   6.776646         NaN
341   6.773648         NaN
342   6.771237         NaN
343   6.769523         NaN
344   6.770803         NaN
345   6.768544         NaN
346   6.769454         NaN
347   6.766207         NaN
348   6.769467         NaN
349   6.768849         NaN
350   6.761999         NaN
351   6.766117         NaN
352   6.761629         NaN
353   6.764977         NaN
354   6.759327         NaN
355   6.764937         NaN
356   6.758001         NaN
357   6.762264         NaN
358   6.759489         NaN
359   6.757208         NaN
360   6.755550         NaN
361   6.756951         NaN
362   6.754824         NaN
363   6.755223         NaN
364   6.752769         NaN
365   6.755452         NaN
366   6.754700         NaN
367   6.748327         NaN
368   6.752240         NaN
369   6.747819         NaN
370   6.751360         NaN
371   6.745576         NaN
372   6.751258         NaN
373   6.744397         NaN
374   6.748361         NaN
375   6.745665         NaN
376   6.743515         NaN
377   6.741888         NaN
378   6.743393         NaN
379   6.741398         NaN
380   6.741236         NaN
381   6.739576         NaN
382   6.741632         NaN
383   6.740734         NaN
384   6.734789         NaN
385   6.738406         NaN
386   6.734102         NaN
387   6.737827         NaN
388   6.731909         NaN
389   6.737653         NaN
390   6.730820         NaN
391   6.734487         NaN
392   6.731838         NaN
393   6.729777         NaN
394   6.728186         NaN
395   6.729763         NaN
396   6.727983         NaN
397   6.727230         NaN
398   6.726358         NaN
399   6.727750         NaN
400   6.726747    6.728004
401   6.721242         NaN
402   6.724546         NaN
403   6.720368         NaN
404   6.724249         NaN
405   6.718280         NaN
406   6.724012         NaN
407   6.717243         NaN
408   6.720594         NaN
409   6.718034         NaN
410   6.716101         NaN
411   6.714533         NaN
412   6.716179         NaN
413   6.714668         NaN
414   6.713295         NaN
415   6.713257         NaN
416   6.714004         NaN
417   6.712868         NaN
418   6.707858         NaN
419   6.710833         NaN
420   6.706753         NaN
421   6.710852         NaN
422   6.704856         NaN
423   6.710623         NaN
424   6.703948         NaN
425   6.707007         NaN
426   6.704521         NaN
427   6.702732         NaN
428   6.701244         NaN
429   6.702950         NaN
430   6.701735         NaN
431   6.699802         NaN
432   6.700578         NaN
433   6.700704         NaN
434   6.699495         NaN
435   6.694998         NaN
436   6.697639         NaN
437   6.693713         NaN
438   6.698015         NaN
439   6.692084         NaN
440   6.697851         NaN
441   6.691308         NaN
442   6.694101         NaN
443   6.691755         NaN
444   6.690089         NaN
445   6.688692         NaN
446   6.690451         NaN
447   6.689550         NaN
448   6.687120         NaN
449   6.688645         NaN
450   6.688262         NaN
451   6.687035         NaN
452   6.683038         NaN
453   6.685388         NaN
454   6.681577         NaN
455   6.686074         NaN
456   6.680252         NaN
457   6.685977         NaN
458   6.679635         NaN
459   6.682204         NaN
460   6.679986         NaN
461   6.678483         NaN
462   6.677215         NaN
463   6.678983         NaN
464   6.678447         NaN
465   6.675593         NaN
466   6.677791         NaN
467   6.676942         NaN
468   6.675720         NaN
469   6.672233         NaN
470   6.674324         NaN
471   6.670616         NaN
472   6.675306         NaN
473   6.669646         NaN
474   6.675360         NaN
475   6.669240         NaN
476   6.671591         NaN
477   6.669551         NaN
478   6.668200         NaN
479   6.667044         NaN
480   6.668775         NaN
481   6.668609         NaN
482   6.665462         NaN
483   6.668205         NaN
484   6.666985         NaN
485   6.665824         NaN
486   6.662767         NaN
487   6.664640         NaN
488   6.661012         NaN
489   6.665901         NaN
490   6.660404         NaN
491   6.666039         NaN
492   6.660196         NaN
493   6.662364         NaN
494   6.660477         NaN
495   6.659253         NaN
496   6.658220         NaN
497   6.659893         NaN
498   6.660063         NaN
499   6.656679         NaN
500   6.659877    6.663692
501   6.658399         NaN
502   6.657286         NaN
503   6.654637         NaN
504   6.656303         NaN
505   6.652735         NaN
506   6.657750         NaN
507   6.652461         NaN
508   6.658009         NaN
509   6.652464         NaN
510   6.654474         NaN
511   6.652710         NaN
512   6.651633         NaN
513   6.650684         NaN
514   6.652250         NaN
515   6.652801         NaN
516   6.649240         NaN
517   6.652795         NaN
518   6.651105         NaN
519   6.649999         NaN
520   6.647723         NaN
521   6.649229         NaN
522   6.645692         NaN
523   6.650809         NaN
524   6.645715         NaN
525   6.651147         NaN
526   6.645907         NaN
527   6.647767         NaN
528   6.646107         NaN
529   6.645206         NaN
530   6.644262         NaN
531   6.645742         NaN
532   6.646577         NaN
533   6.642900         NaN
534   6.646734         NaN
535   6.644916         NaN
536   6.643850         NaN
537   6.641848         NaN
538   6.643214         NaN
539   6.639691         NaN
540   6.644921         NaN
541   6.640014         NaN
542   6.645359         NaN
543   6.640376         NaN
544   6.642093         NaN
545   6.640504         NaN
546   6.639784         NaN
547   6.638827         NaN
548   6.640185         NaN
549   6.641354         NaN
550   6.637569         NaN
551   6.641607         NaN
552   6.639717         NaN
553   6.638617         NaN
554   6.636869         NaN
555   6.638152         NaN
556   6.634622         NaN
557   6.639931         NaN
558   6.635194         NaN
559   6.640438         NaN
560   6.635699         NaN
561   6.637306         NaN
562   6.635770         NaN
563   6.635208         NaN
564   6.634207         NaN
565   6.635466         NaN
566   6.636923         NaN
567   6.633055         NaN
568   6.637259         NaN
569   6.635312         NaN
570   6.634206         NaN
571   6.632617         NaN
572   6.633858         NaN
573   6.630309         NaN
574   6.635664         NaN
575   6.631090         NaN
576   6.636228         NaN
577   6.631717         NaN
578   6.633226         NaN
579   6.631724         NaN
580   6.631312         NaN
581   6.630261         NaN
582   6.631427         NaN
583   6.633142         NaN
584   6.629208         NaN
585   6.633553         NaN
586   6.631537         NaN
587   6.630445         NaN
588   6.628955         NaN
589   6.630193         NaN
590   6.626618         NaN
591   6.632007         NaN
592   6.627591         NaN
593   6.632661         NaN
594   6.628308         NaN
595   6.629719         NaN
596   6.628260         NaN
597   6.627985         NaN
598   6.626862         NaN
599   6.627947         NaN
600   6.629881    6.635156
601   6.625883         NaN
602   6.630343         NaN
603   6.628301         NaN
604   6.627241         NaN
605   6.625785         NaN
606   6.627036         NaN
607   6.623443         NaN
608   6.628831         NaN
609   6.624568         NaN
610   6.629562         NaN
611   6.625362         NaN
612   6.626677         NaN
613   6.625259         NaN
614   6.625090         NaN
615   6.623913         NaN
616   6.624915         NaN
617   6.627064         NaN
618   6.622997         NaN
619   6.627556         NaN
620   6.625467         NaN
621   6.624454         NaN
622   6.622997         NaN
623   6.624285         NaN
624   6.620674         NaN
625   6.626056         NaN
626   6.621903         NaN
627   6.626829         NaN
628   6.622778         NaN
629   6.624010         NaN
630   6.622634         NaN
631   6.622557         NaN
632   6.621317         NaN
633   6.622239         NaN
634   6.624552         NaN
635   6.620431         NaN
636   6.625093         NaN
637   6.622961         NaN
638   6.622036         NaN
639   6.620502         NaN
640   6.621838         NaN
641   6.618208         NaN
642   6.623579         NaN
643   6.619560         NaN
644   6.624442         NaN
645   6.620495         NaN
646   6.621653         NaN
647   6.620292         NaN
648   6.620281         NaN
649   6.619001         NaN
650   6.619838         NaN
651   6.622339         NaN
652   6.618158         NaN
653   6.622921         NaN
654   6.620735         NaN
655   6.619931         NaN
656   6.618270         NaN
657   6.619673         NaN
658   6.616024         NaN
659   6.621351         NaN
660   6.617454         NaN
661   6.622295         NaN
662   6.618452         NaN
663   6.619561         NaN
664   6.618209         NaN
665   6.618253         NaN
666   6.616951         NaN
667   6.617673         NaN
668   6.620345         NaN
669   6.616102         NaN
670   6.620975         NaN
671   6.618719         NaN
672   6.618060         NaN
673   6.616237         NaN
674   6.617726         NaN
675   6.614064         NaN
676   6.619334         NaN
677   6.615559         NaN
678   6.620383         NaN
679   6.616628         NaN
680   6.617694         NaN
681   6.616339         NaN
682   6.616417         NaN
683   6.615125         NaN
684   6.615707         NaN
685   6.618558         NaN
686   6.614255         NaN
687   6.619236         NaN
688   6.616900         NaN
689   6.616418         NaN
690   6.614389         NaN
691   6.615988         NaN
692   6.612301         NaN
693   6.617537         NaN
694   6.613871         NaN
695   6.618668         NaN
696   6.614981         NaN
697   6.616036         NaN
698   6.614642         NaN
699   6.614770         NaN
700   6.613490    6.624323
701   6.613930         NaN
702   6.616957         NaN
703   6.612600         NaN
704   6.617686         NaN
705   6.615258         NaN
706   6.614976         NaN
707   6.612698         NaN
708   6.614449         NaN
709   6.610705         NaN
710   6.615914         NaN
711   6.612343         NaN
712   6.617136         NaN
713   6.613496         NaN
714   6.614563         NaN
715   6.613100         NaN
716   6.613277         NaN
717   6.612031         NaN
718   6.612343         NaN
719   6.615522         NaN
720   6.611115         NaN
721   6.616298         NaN
722   6.613759         NaN
723   6.613683         NaN
724   6.611169         NaN
725   6.613065         NaN
726   6.609280         NaN
727   6.614465         NaN
728   6.610970         NaN
729   6.615771         NaN
730   6.612168         NaN
731   6.613248         NaN
732   6.611718         NaN
733   6.611931         NaN
734   6.610719         NaN
735   6.610895         NaN
736   6.614230         NaN
737   6.609799         NaN
738   6.615053         NaN
739   6.612411         NaN
740   6.612504         NaN
741   6.609781         NaN
742   6.611831         NaN
743   6.607976         NaN
744   6.613159         NaN
745   6.609736         NaN
746   6.614554         NaN
747   6.610949         NaN
748   6.612050         NaN
749   6.610469         NaN
750   6.610715         NaN
751   6.609534         NaN
752   6.609580         NaN
753   6.613060         NaN
754   6.608616         NaN
755   6.613931         NaN
756   6.611176         NaN
757   6.611452         NaN
758   6.608514         NaN
759   6.610695         NaN
760   6.606787         NaN
761   6.611985         NaN
762   6.608629         NaN
763   6.613468         NaN
764   6.609835         NaN
765   6.610950         NaN
766   6.609352         NaN
767   6.609611         NaN
768   6.608461         NaN
769   6.608384         NaN
770   6.612015         NaN
771   6.607549         NaN
772   6.612911         NaN
773   6.610043         NaN
774   6.610473         NaN
775   6.607361         NaN
776   6.609683         NaN
777   6.605696         NaN
778   6.610904         NaN
779   6.607603         NaN
780   6.612495         NaN
781   6.608811         NaN
782   6.609952         NaN
783   6.608316         NaN
784   6.608587         NaN
785   6.607461         NaN
786   6.607286         NaN
787   6.611049         NaN
788   6.606576         NaN
789   6.611969         NaN
790   6.608994         NaN
791   6.609565         NaN
792   6.606308         NaN
793   6.608746         NaN
794   6.604688         NaN
795   6.609923         NaN
796   6.606648         NaN
797   6.611589         NaN
798   6.607859         NaN
799   6.609033         NaN
800   6.607368    6.619658
801   6.607642         NaN
802   6.606545         NaN
803   6.606258         NaN
804   6.610142         NaN
805   6.605684         NaN
806   6.611115         NaN
807   6.608022         NaN
808   6.608728         NaN
809   6.605319         NaN
810   6.607871         NaN
811   6.603752         NaN
812   6.609005         NaN
813   6.605774         NaN
814   6.610775         NaN
815   6.606967         NaN
816   6.608173         NaN
817   6.606480         NaN
818   6.606754         NaN
819   6.605674         NaN
820   6.605296         NaN
821   6.609319         NaN
822   6.604863         NaN
823   6.610316         NaN
824   6.607118         NaN
825   6.607922         NaN
826   6.604405         NaN
827   6.607052         NaN
828   6.602870         NaN
829   6.608149         NaN
830   6.604944         NaN
831   6.609995         NaN
832   6.606127         NaN
833   6.607364         NaN
834   6.605648         NaN
835   6.605927         NaN
836   6.604870         NaN
837   6.604386         NaN
838   6.608541         NaN
839   6.604085         NaN
840   6.609575         NaN
841   6.606260         NaN
842   6.607145         NaN
843   6.603523         NaN
844   6.606274         NaN
845   6.602034         NaN
846   6.607352         NaN
847   6.604164         NaN
848   6.609272         NaN
849   6.605336         NaN
850   6.606595         NaN
851   6.604848         NaN
852   6.605131         NaN
853   6.604087         NaN
854   6.603532         NaN
855   6.607813         NaN
856   6.603341         NaN
857   6.608859         NaN
858   6.605473         NaN
859   6.606429         NaN
860   6.602684         NaN
861   6.605523         NaN
862   6.601243         NaN
863   6.606595         NaN
864   6.603399         NaN
865   6.608561         NaN
866   6.604588         NaN
867   6.605871         NaN
868   6.604093         NaN
869   6.604375         NaN
870   6.603363         NaN
871   6.602721         NaN
872   6.607102         NaN
873   6.602637         NaN
874   6.608191         NaN
875   6.604699         NaN
876   6.605728         NaN
877   6.601863         NaN
878   6.604797         NaN
879   6.600493         NaN
880   6.605878         NaN
881   6.602685         NaN
882   6.607915         NaN
883   6.603860         NaN
884   6.605156         NaN
885   6.603359         NaN
886   6.603657         NaN
887   6.602671         NaN
888   6.601933         NaN
889   6.606418         NaN
890   6.601941         NaN
891   6.607523         NaN
892   6.603973         NaN
893   6.605047         NaN
894   6.601099         NaN
895   6.604127         NaN
896   6.599761         NaN
897   6.605187         NaN
898   6.601981         NaN
899   6.607284         NaN
900   6.603172    6.617740
901   6.604475         NaN
902   6.602635         NaN
903   6.602944         NaN
904   6.601982         NaN
905   6.601177         NaN
906   6.605778         NaN
907   6.601305         NaN
908   6.606906         NaN
909   6.603265         NaN
910   6.604382         NaN
911   6.600336         NaN
912   6.603462         NaN
913   6.599068         NaN
914   6.604529         NaN
915   6.601302         NaN
916   6.606681         NaN
917   6.602502         NaN
918   6.603802         NaN
919   6.601932         NaN
920   6.602283         NaN
921   6.601338         NaN
922   6.600437         NaN
923   6.605147         NaN
924   6.600656         NaN
925   6.606287         NaN
926   6.602586         NaN
927   6.603754         NaN
928   6.599613         NaN
929   6.602821         NaN
930   6.598391         NaN
931   6.603887         NaN
932   6.600622         NaN
933   6.606085         NaN
934   6.601862         NaN
935   6.603161         NaN
936   6.601261         NaN
937   6.601629         NaN
938   6.600713         NaN
939   6.599722         NaN
940   6.604547         NaN
941   6.600035         NaN
942   6.605694         NaN
943   6.601912         NaN
944   6.603144         NaN
945   6.598890         NaN
946   6.602187         NaN
947   6.597752         NaN
948   6.603281         NaN
949   6.599980         NaN
950   6.605504         NaN
951   6.601230         NaN
952   6.602513         NaN
953   6.600595         NaN
954   6.601011         NaN
955   6.600098         NaN
956   6.599033         NaN
957   6.603962         NaN
958   6.599420         NaN
959   6.605110         NaN
960   6.601278         NaN
961   6.602550         NaN
962   6.598210         NaN
963   6.601575         NaN
964   6.597113         NaN
965   6.602703         NaN
966   6.599352         NaN
967   6.604928         NaN
968   6.600625         NaN
969   6.601888         NaN
970   6.599934         NaN
971   6.600393         NaN
972   6.599513         NaN
973   6.598370         NaN
974   6.603418         NaN
975   6.598817         NaN
976   6.604534         NaN
977   6.600650         NaN
978   6.601980         NaN
979   6.597507         NaN
980   6.600993         NaN
981   6.596504         NaN
982   6.602132         NaN
983   6.598718         NaN
984   6.604347         NaN
985   6.600020         NaN
986   6.601277         NaN
987   6.599318         NaN
988   6.599796         NaN
989   6.598923         NaN
990   6.597739         NaN
991   6.602892         NaN
992   6.598210         NaN
993   6.603956         NaN
994   6.600032         NaN
995   6.601391         NaN
996   6.596848         NaN
997   6.600420         NaN
998   6.595889         NaN
999   6.601614         NaN
1000  6.598092    6.617221
1001  6.603786         NaN
1002  6.599431         NaN
1003  6.600677         NaN
1004  6.598689         NaN
1005  6.599210         NaN
1006  6.598365         NaN
1007  6.597113         NaN
1008  6.602368         NaN
1009  6.597618         NaN
1010  6.603365         NaN
1011  6.599431         NaN
1012  6.600873         NaN
1013  6.596177         NaN
1014  6.599846         NaN
1015  6.595295         NaN
1016  6.601131         NaN
1017  6.597467         NaN
1018  6.603231         NaN
1019  6.598849         NaN
1020  6.600096         NaN
1021  6.598076         NaN
1022  6.598628         NaN
1023  6.597828         NaN
1024  6.596483         NaN
1025  6.601888         NaN
1026  6.597022         NaN
1027  6.602791         NaN
1028  6.598861         NaN
1029  6.600311         NaN
1030  6.595529         NaN
1031  6.599344         NaN
1032  6.594697         NaN
1033  6.600640         NaN
1034  6.596855         NaN
1035  6.602672         NaN
1036  6.598293         NaN
1037  6.599529         NaN
1038  6.597475         NaN
1039  6.598066         NaN
1040  6.597294         NaN
1041  6.595891         NaN
1042  6.601375         NaN
1043  6.596474         NaN
1044  6.602253         NaN
1045  6.598304         NaN
1046  6.599773         NaN
1047  6.594872         NaN
1048  6.598822         NaN
1049  6.594143         NaN
1050  6.600149         NaN
1051  6.596273         NaN
1052  6.602149         NaN
1053  6.597759         NaN
1054  6.598962         NaN
1055  6.596872         NaN
1056  6.597538         NaN
1057  6.596776         NaN
1058  6.595290         NaN
1059  6.600914         NaN
1060  6.595910         NaN
1061  6.601699         NaN
1062  6.597771         NaN
1063  6.599275         NaN
1064  6.594232         NaN
1065  6.598314         NaN
1066  6.593583         NaN
1067  6.599660         NaN
1068  6.595706         NaN
1069  6.601602         NaN
1070  6.597228         NaN
1071  6.598425         NaN
1072  6.596290         NaN
1073  6.597021         NaN
1074  6.596269         NaN
1075  6.594701         NaN
1076  6.600437         NaN
1077  6.595361         NaN
1078  6.601182         NaN
1079  6.597237         NaN
1080  6.598749         NaN
1081  6.593606         NaN
1082  6.597829         NaN
1083  6.593047         NaN
1084  6.599198         NaN
1085  6.595138         NaN
1086  6.601086         NaN
1087  6.596716         NaN
1088  6.597898         NaN
1089  6.595714         NaN
1090  6.596489         NaN
1091  6.595762         NaN
1092  6.594133         NaN
1093  6.599987         NaN
1094  6.594836         NaN
1095  6.600649         NaN
1096  6.596729         NaN
1097  6.598231         NaN
1098  6.592996         NaN
1099  6.597353         NaN
1100  6.592509    6.617247
1101  6.598713         NaN
1102  6.594584         NaN
1103  6.600564         NaN
1104  6.596233         NaN
1105  6.597375         NaN
1106  6.595152         NaN
1107  6.595993         NaN
1108  6.595268         NaN
1109  6.593565         NaN
1110  6.599522         NaN
1111  6.594314         NaN
1112  6.600142         NaN
1113  6.596224         NaN
1114  6.597754         NaN
1115  6.592382         NaN
1116  6.596867         NaN
1117  6.591990         NaN
1118  6.598261         NaN
1119  6.594055         NaN
1120  6.600039         NaN
1121  6.595742         NaN
1122  6.596846         NaN
1123  6.594609         NaN
1124  6.595491         NaN
1125  6.594794         NaN
1126  6.593015         NaN
1127  6.599067         NaN
1128  6.593782         NaN
1129  6.599641         NaN
1130  6.595722         NaN
1131  6.597251         NaN
1132  6.591785         NaN
1133  6.596425         NaN
1134  6.591470         NaN
1135  6.597804         NaN
1136  6.593512         NaN
1137  6.599549         NaN
1138  6.595279         NaN
1139  6.596349         NaN
1140  6.594046         NaN
1141  6.594991         NaN
1142  6.594314         NaN
1143  6.592459         NaN
1144  6.598634         NaN
1145  6.593279         NaN
1146  6.599135         NaN
1147  6.595234         NaN
1148  6.596765         NaN
1149  6.591197         NaN
1150  6.595951         NaN
1151  6.590982         NaN
1152  6.597354         NaN
1153  6.592976         NaN
1154  6.599018         NaN
1155  6.594804         NaN
1156  6.595845         NaN
1157  6.593512         NaN
1158  6.594502         NaN
1159  6.593826         NaN
1160  6.591921         NaN
1161  6.598202         NaN
1162  6.592757         NaN
1163  6.598656         NaN
1164  6.594769         NaN
1165  6.596262         NaN
1166  6.590602         NaN
1167  6.595510         NaN
1168  6.590473         NaN
1169  6.596921         NaN
1170  6.592451         NaN
1171  6.598525         NaN
1172  6.594356         NaN
1173  6.595357         NaN
1174  6.592971         NaN
1175  6.593998         NaN
1176  6.593350         NaN
1177  6.591413         NaN
1178  6.597759         NaN
1179  6.592257         NaN
1180  6.598165         NaN
1181  6.594279         NaN
1182  6.595798         NaN
1183  6.590020         NaN
1184  6.595056         NaN
1185  6.589991         NaN
1186  6.596480         NaN
1187  6.591921         NaN
1188  6.598007         NaN
1189  6.593902         NaN
1190  6.594881         NaN
1191  6.592430         NaN
1192  6.593522         NaN
1193  6.592900         NaN
1194  6.590868         NaN
1195  6.597316         NaN
1196  6.591759         NaN
1197  6.597678         NaN
1198  6.593818         NaN
1199  6.595315         NaN
1200  6.589427    6.617686
1201  6.594615         NaN
1202  6.589517         NaN
1203  6.596055         NaN
1204  6.591390         NaN
1205  6.597509         NaN
1206  6.593438         NaN
1207  6.594398         NaN
1208  6.591907         NaN
1209  6.593052         NaN
1210  6.592441         NaN
1211  6.590376         NaN
1212  6.596878         NaN
1213  6.591256         NaN
1214  6.597198         NaN
1215  6.593349         NaN
1216  6.594856         NaN
1217  6.588858         NaN
1218  6.594160         NaN
1219  6.589037         NaN
1220  6.595605         NaN
1221  6.590890         NaN
1222  6.596997         NaN
1223  6.593002         NaN
1224  6.593927         NaN
1225  6.591383         NaN
1226  6.592584         NaN
1227  6.591987         NaN
1228  6.589869         NaN
1229  6.596434         NaN
1230  6.590767         NaN
1231  6.596729         NaN
1232  6.592852         NaN
1233  6.594384         NaN
1234  6.588291         NaN
1235  6.593733         NaN
1236  6.588580         NaN
1237  6.595146         NaN
1238  6.590381         NaN
1239  6.596506         NaN
1240  6.592571         NaN
1241  6.593461         NaN
1242  6.590879         NaN
1243  6.592112         NaN
1244  6.591506         NaN
1245  6.589372         NaN
1246  6.595991         NaN
