Name: PixelCNN
Factorised: False
Learning rate: 0.001

         Train  Validation
288   0.333206         NaN
289   0.361039         NaN
290   0.307360         NaN
291   0.321507         NaN
292   0.314537         NaN
293   0.288788         NaN
294   0.301838         NaN
295   0.321026         NaN
296   0.259406         NaN
297   0.292006         NaN
298   0.274183         NaN
299   0.271539         NaN
300   0.291638    0.285588
301   0.300920         NaN
302   0.286428         NaN
303   0.280582         NaN
304   0.265741         NaN
305   0.266735         NaN
306   0.276923         NaN
307   0.249714         NaN
308   0.257962         NaN
309   0.277008         NaN
310   0.267250         NaN
311   0.264347         NaN
312   0.286273         NaN
313   0.269975         NaN
314   0.261032         NaN
315   0.257007         NaN
316   0.262739         NaN
317   0.273729         NaN
318   0.259960         NaN
319   0.273496         NaN
320   0.265921         NaN
321   0.274853         NaN
322   0.272150         NaN
323   0.260991         NaN
324   0.262686         NaN
325   0.295268         NaN
326   0.265640         NaN
327   0.256251         NaN
328   0.249246         NaN
329   0.282954         NaN
330   0.267618         NaN
331   0.273350         NaN
332   0.247657         NaN
333   0.258101         NaN
334   0.255304         NaN
335   0.264203         NaN
336   0.271123         NaN
337   0.259938         NaN
338   0.248512         NaN
339   0.249035         NaN
340   0.254061         NaN
341   0.268108         NaN
342   0.247142         NaN
343   0.245964         NaN
344   0.271937         NaN
345   0.264323         NaN
346   0.275278         NaN
347   0.253257         NaN
348   0.239025         NaN
349   0.247972         NaN
350   0.253295         NaN
351   0.237046         NaN
352   0.254601         NaN
353   0.258852         NaN
354   0.265094         NaN
355   0.319999         NaN
356   0.317759         NaN
357   0.269583         NaN
358   0.322937         NaN
359   0.389665         NaN
360   0.286337         NaN
361   0.278709         NaN
362   0.314573         NaN
363   0.255856         NaN
364   0.294436         NaN
365   0.314054         NaN
366   0.295277         NaN
367   0.280928         NaN
368   0.307460         NaN
369   0.276302         NaN
370   0.259183         NaN
371   0.288746         NaN
372   0.269371         NaN
373   0.280586         NaN
374   0.275487         NaN
375   0.256998         NaN
376   0.243394         NaN
377   0.235369         NaN
378   0.254389         NaN
379   0.263550         NaN
380   0.253773         NaN
381   0.255719         NaN
382   0.267059         NaN
383   0.271722         NaN
384   0.245620         NaN
385   0.253742         NaN
386   0.276549         NaN
387   0.242186         NaN
388   0.259648         NaN
389   0.267393         NaN
390   0.236697         NaN
391   0.265233         NaN
392   0.236567         NaN
393   0.249023         NaN
394   0.275058         NaN
395   0.257869         NaN
396   0.253342         NaN
397   0.261660         NaN
398   0.254036         NaN
399   0.245831         NaN
400   0.236403    0.244288
401   0.247917         NaN
402   0.237435         NaN
403   0.248047         NaN
404   0.234103         NaN
405   0.236333         NaN
406   0.248400         NaN
407   0.232485         NaN
408   0.227811         NaN
409   0.242699         NaN
410   0.250205         NaN
411   0.241372         NaN
412   0.229010         NaN
413   0.224963         NaN
414   0.236379         NaN
415   0.230796         NaN
416   0.225954         NaN
417   0.248573         NaN
418   0.238113         NaN
419   0.221583         NaN
420   0.227289         NaN
421   0.232094         NaN
422   0.237184         NaN
423   0.251937         NaN
424   0.225065         NaN
425   0.231706         NaN
426   0.241473         NaN
427   0.241949         NaN
428   0.233828         NaN
429   0.241143         NaN
430   0.224293         NaN
431   0.233482         NaN
432   0.238287         NaN
433   0.233971         NaN
434   0.230213         NaN
435   0.220806         NaN
436   0.233485         NaN
437   0.223959         NaN
438   0.222813         NaN
439   0.241143         NaN
440   0.229513         NaN
441   0.234888         NaN
442   0.227426         NaN
443   0.237926         NaN
444   0.226787         NaN
445   0.246136         NaN
446   0.241682         NaN
447   0.240030         NaN
448   0.226959         NaN
449   0.242406         NaN
450   0.236116         NaN
451   0.232057         NaN
452   0.240756         NaN
453   0.252190         NaN
454   0.234370         NaN
455   0.229421         NaN
456   0.225641         NaN
457   0.245171         NaN
458   0.232530         NaN
459   0.241160         NaN
460   0.228725         NaN
461   0.249020         NaN
462   0.240493         NaN
463   0.234899         NaN
464   0.241272         NaN
465   0.242803         NaN
466   0.221531         NaN
467   0.218441         NaN
468   0.236244         NaN
469   0.234925         NaN
470   0.232129         NaN
471   0.230228         NaN
472   0.219491         NaN
473   0.227287         NaN
474   0.233041         NaN
475   0.231499         NaN
476   0.223072         NaN
477   0.239149         NaN
478   0.233704         NaN
479   0.221413         NaN
480   0.224282         NaN
481   0.237395         NaN
482   0.233655         NaN
483   0.230830         NaN
484   0.216655         NaN
485   0.224993         NaN
486   0.229788         NaN
487   0.224849         NaN
488   0.214916         NaN
489   0.222280         NaN
490   0.211693         NaN
491   0.225155         NaN
492   0.229848         NaN
493   0.225261         NaN
494   0.217314         NaN
495   0.217015         NaN
496   0.240255         NaN
497   0.217985         NaN
498   0.224827         NaN
499   0.222048         NaN
500   0.218366    0.215560
501   0.209246         NaN
502   0.233811         NaN
503   0.209261         NaN
504   0.214048         NaN
505   0.211908         NaN
506   0.213632         NaN
