<pixelCNNMADE.PixelCNNMADE object at 0x7f19f72cbbe0>
         Train  Validation
997   0.095033         NaN
998   0.098437         NaN
999   0.086516         NaN
1000  0.084276    0.084757
1001  0.083696         NaN
1002  0.091755         NaN
1003  0.087806         NaN
1004  0.089047         NaN
1005  0.088593         NaN
1006  0.085382         NaN
1007  0.083571         NaN
1008  0.084768         NaN
1009  0.083663         NaN
1010  0.083447         NaN
1011  0.086834         NaN
1012  0.080052         NaN
1013  0.086718         NaN
1014  0.085244         NaN
1015  0.080979         NaN
1016  0.082505         NaN
1017  0.082944         NaN
1018  0.085989         NaN
1019  0.088678         NaN
1020  0.088339         NaN
1021  0.083810         NaN
1022  0.084544         NaN
1023  0.083268         NaN
1024  0.084430         NaN
1025  0.091434         NaN
1026  0.089133         NaN
1027  0.083241         NaN
1028  0.078362         NaN
1029  0.081169         NaN
1030  0.087815         NaN
1031  0.087981         NaN
1032  0.081007         NaN
1033  0.083239         NaN
1034  0.083286         NaN
1035  0.081790         NaN
1036  0.086277         NaN
1037  0.084522         NaN
1038  0.085390         NaN
1039  0.082515         NaN
1040  0.080487         NaN
1041  0.080448         NaN
1042  0.080414         NaN
1043  0.081989         NaN
1044  0.084754         NaN
1045  0.080830         NaN
1046  0.085039         NaN
1047  0.082769         NaN
1048  0.084096         NaN
1049  0.082496         NaN
1050  0.084032         NaN
1051  0.081895         NaN
1052  0.083362         NaN
1053  0.082966         NaN
1054  0.079700         NaN
1055  0.082859         NaN
1056  0.084636         NaN
1057  0.085472         NaN
1058  0.083126         NaN
1059  0.085183         NaN
1060  0.084075         NaN
1061  0.080290         NaN
1062  0.080994         NaN
1063  0.079807         NaN
1064  0.081268         NaN
1065  0.083189         NaN
1066  0.080970         NaN
1067  0.083574         NaN
1068  0.078230         NaN
1069  0.082351         NaN
1070  0.080197         NaN
1071  0.083508         NaN
1072  0.082464         NaN
1073  0.084485         NaN
1074  0.080024         NaN
1075  0.082781         NaN
1076  0.082309         NaN
1077  0.082218         NaN
1078  0.082174         NaN
1079  0.077332         NaN
1080  0.079544         NaN
1081  0.085525         NaN
1082  0.079455         NaN
1083  0.079735         NaN
1084  0.078677         NaN
1085  0.077400         NaN
1086  0.077465         NaN
1087  0.076235         NaN
1088  0.077939         NaN
1089  0.074317         NaN
1090  0.081752         NaN
1091  0.077643         NaN
1092  0.092051         NaN
1093  0.091419         NaN
1094  0.088761         NaN
1095  0.083394         NaN
1096  0.082132         NaN
